,Distribuidor,Fecha,Toneladas
23054,DYCART,2020-07-14,15685.714323
23055,KONSUMASS,2020-07-14,84241.455646
23056,LANCERO - HUANUCO,2020-07-14,8576.406822
23057,LANCERO - TINGO MARIA,2020-07-14,8136.280864
23058,LIDER - TRUJILLO,2020-07-14,0.290954
23060,TAMBOS AQP,2020-07-14,91575.434181
23061,TAYMI,2020-07-14,77737.618631
23062,TEMMY,2020-07-14,91952.864747
23064,ECONOMYSA,2020-07-15,144706.898446
23065,P&PJ CHINCHA,2020-07-15,165994.384277
23066,SAUL,2020-07-15,46300.416416
23067,VEGA - ESTE,2020-07-15,75045.785254
23068,DIPSA-ANDAHUAYLAS,2020-07-16,61204.721691
23069,EUROVA,2020-07-16,78892.27984
23070,LAGUI,2020-07-16,5456.381851
23071,MYL_HERMANOS,2020-07-16,169838.742394
23072,RODAMEOS,2020-07-16,116811.9712
23073,URBANO,2020-07-16,92527.745109
23074,CHUPACA BUSINESS,2020-07-17,331001.324994
23075,CODIJISA - TRUJILLO,2020-07-17,33652.297059
23076,EDUFARMA MERCADO,2020-07-18,1913261.138051
23077,JRC - NAZCA,2020-07-18,63196.729918
23079,VEGA - NORTE,2020-07-18,149986.606763
23080,LANCERO - HUANUCO,2020-08-13,9580.315592
23081,LYG-CD_SAC,2020-08-13,753972.142985
23082,DIPSA-ABANCAY,2020-08-14,45904.780684
23083,ECONOMYSA,2020-08-14,220430.25012
23084,RODAMEOS,2020-08-14,425106.475852
23085,SAUL,2020-08-14,41424.784894
23086,SODALES,2020-08-14,187002.315273
23087,URBANO,2020-08-14,43378.309583
23088,CODIJISA - TRUJILLO,2020-08-15,66888.222759
23089,DACIA - LIMA,2020-08-15,96240.362326
23090,DIJISA - HUANCAYO,2020-08-15,56224.269627
23091,DIPSA-ANDAHUAYLAS,2020-08-15,68768.285112
23092,EDUSA,2020-08-15,123727.65724
23093,LAGUI,2020-08-15,0.729206
23096,CODIFER,2020-08-17,65110.785693
23097,DICOBELSA - LIMA,2020-08-17,142816.813734
23098,EDUFARMA MERCADO,2020-08-17,2307122.081204
23099,GUMISA - HUARAZ,2020-08-17,67517.726074
23100,LA GENOVESA - ILO,2020-08-17,46940.073943
23101,LANCERO - TINGO MARIA,2020-08-17,7789.016966
23102,MELVIN MICHEL AL,2020-08-17,72304.139315
23104,VEGA - CENTRO,2020-08-17,47805.65351
23105,ZV,2020-08-17,90949.810644
23106,RICMAN,2020-08-18,9493.293281
23107,TAMBOS LIMA,2020-08-18,378409.779427
23108,DIJISA - ICA,2020-08-19,125100.204591
23109,DROGUERIA SAN MARTIN,2020-08-19,130149.481469
23110,MARRACHE,2020-08-19,1666307.609978
23111,AGA - TARAPOTO,2020-08-20,147224.506528
23112,DISART,2020-08-20,132470.716004
23113,EUROVA,2020-08-20,209141.433993
23114,LANCERO - LA MERCED,2020-08-20,1980.168774
23116,DIJISA - LIMA,2020-08-21,114961.971389
23117,MYG,2020-08-21,3270.488574
23118,SAN JUAN,2020-08-21,118357.54603
23119,TAYMI,2020-08-21,105970.805107
23121,CODIJISA - PIURA,2020-08-22,125216.467154
23122,CURTIS ESTE,2020-08-22,235991.443365
23123,DIJISA - CHINCHA,2020-08-22,127870.047363
23124,KONSUMASS,2020-08-22,13905.460184
23125,LA GENOVESA - MOQUEGUA,2020-08-22,8160.04947
23127,STA APOLONIA - T,2020-08-22,169249.618113
23128,TAMBOS AQP,2020-08-22,380053.056252
23129,CASA GRANDE,2020-08-24,154569.807983
23130,LA GENOVESA - TACNA,2020-08-24,77749.100812
23131,LIDER - CHEPEN,2020-08-24,155041.022154
23133,PANAM,2020-08-24,110844.654434
23134,CHUPACA BUSINESS,2020-08-25,135017.498332
23135,MOLISAC,2020-08-25,173466.34619
23136,VEGA - NORTE,2020-08-25,122641.867687
23137,AGA - MOYOBAMBA,2020-08-26,21168.706526
23138,ALMACENES_SEVILLANO,2020-08-26,28112.955481
23139,FERROL,2020-08-26,33584.590815
23140,JRC - NAZCA,2020-08-26,65417.666095
23141,LIDER - TRUJILLO,2020-08-26,0.526614
23143,PATITA SAC,2020-08-26,48317.071515
23144,TCA SAC,2020-08-26,43820.956181
23145,TEMMY,2020-08-26,103272.90032
23146,5M DISTRIBUCIONES,2020-08-27,152596.86055
23147,DIJISA - AYACUCHO,2020-08-27,71627.283235
23151,VEGA - ESTE,2020-08-27,94429.288616
23152,CALLAYUC,2020-08-28,154865.866526
23153,CURTIS NORTE,2020-08-28,115619.455505
23154,LANCERO - PUCALLPA,2020-08-28,19313.468332
23155,AGA - JAEN,2020-08-29,24455.022288
23156,DIPSA-AYACUCHO,2020-08-29,84659.94748
23157,GIANELA,2020-08-29,105529.556712
23158,JRC - ICA,2020-08-29,105199.995436
23161,STA APOLONIA - CH,2020-08-29,81714.10087
23162,VEGA - SUR,2020-08-29,97879.549784
23164,DIPSA-ABANCAY,2020-08-31,23576.971529
23165,ECONOMYSA,2020-08-31,188264.204023
23166,RICMAN,2020-08-31,326041.116281
23167,RODAMEOS,2020-08-31,868492.181207
23168,SAUL,2020-08-31,44916.466017
23169,SODALES,2020-08-31,133446.108957
23170,URBANO,2020-08-31,59981.557852
23172,CODIJISA - TRUJILLO,2020-09-01,112306.707606
23174,DACIA - LIMA,2020-09-01,150232.718733
23176,DIJISA - HUANCAYO,2020-09-01,54713.730975
23177,DIPSA-ANDAHUAYLAS,2020-09-01,16532.590967
23178,EDUSA,2020-09-01,132290.12856
23179,LAGUI,2020-09-01,54665.336814
23180,ARCANGEL,2020-09-02,19192.92637
23183,CODIFER,2020-09-03,44257.641836
23184,DICOBELSA - LIMA,2020-09-03,184435.982599
23185,EDUFARMA MERCADO,2020-09-03,1850684.346961
23186,GUMISA - HUARAZ,2020-09-03,27934.150681
23187,LA GENOVESA - ILO,2020-09-03,39184.051095
23188,LANCERO - TINGO MARIA,2020-09-03,42572.390602
23189,MELVIN MICHEL AL,2020-09-03,114433.212658
23190,SAN JUAN,2020-09-03,165888.298213
23192,TAYMI,2020-09-03,173362.317871
23193,VEGA - CENTRO,2020-09-03,60121.189673
23194,ZV,2020-09-03,149630.268954
23195,RICMAN,2020-09-04,158612.732063
23196,TAMBOS LIMA,2020-09-04,118681.690637
23197,DIJISA - ICA,2020-09-05,44552.930973
23198,DROGUERIA SAN MARTIN,2020-09-05,99715.968646
23199,MARRACHE,2020-09-05,904635.561758
23200,DIJISA - LIMA,2020-09-07,140286.135331
23201,MYG,2020-09-07,8704.287704
23202,MYG,2020-08-12,96.786135
23203,DIJISA - ICA,2020-08-13,49696.781678
23204,DISART,2020-08-13,94703.460277
23205,DROGUERIA SAN MARTIN,2020-08-13,58838.911177
23207,LIDER - CHEPEN,2020-08-13,606880.642059
23208,TAMBOS AQP,2020-08-13,165532.663789
23209,CASA GRANDE,2020-08-14,105648.67617
23210,ESTILOS,2020-08-14,9784.419377
23211,LA GENOVESA - TACNA,2020-08-14,145325.177283
23212,LIDER - CHEPEN,2020-08-14,360477.019047
23213,P&PJ CHINCHA,2020-08-14,39995.016864
23214,TAMBOS AQP,2020-08-14,177661.61631
23215,CASA GRANDE,2020-08-15,113289.288648
23216,DIJISA - CHINCHA,2020-08-15,18414.40404
23217,ESTILOS,2020-08-15,13896.467398
23218,LA GENOVESA - TACNA,2020-08-15,143365.931543
23220,P&PJ CHINCHA,2020-08-15,90330.917837
23221,SIPAN - Y,2020-08-15,97530.576401
23222,5M DISTRIBUCIONES,2020-08-17,154248.919656
23223,AGA - MOYOBAMBA,2020-08-17,128.401775
23224,CHUPACA BUSINESS,2020-08-17,410811.24237
23226,PANAM,2020-08-17,136132.793146
23227,TEMMY,2020-08-17,178259.038681
23228,5M DISTRIBUCIONES,2020-08-18,139120.353463
23229,AGA - JAEN,2020-08-18,101269.510225
23230,DIJISA - AYACUCHO,2020-08-18,27644.806609
23232,PANAM,2020-08-18,179553.5014
23233,PATITA SAC,2020-08-18,144266.931422
23234,CALLAYUC,2020-08-19,255203.93609
23235,JRC - ICA,2020-08-19,123589.978971
23236,LYG-CD_SAC,2020-08-19,566356.012886
23237,CALLAYUC,2020-08-20,70734.124827
23238,CODIJISA - CHIMBOTE,2020-08-20,206087.716361
23240,DIPSA-ABANCAY,2020-08-20,41866.734005
23241,DISTRIBUIDORA CCM,2020-08-20,45140.753171
23242,JRC - ICA,2020-08-20,315426.236293
23243,LIDER - TRUJILLO,2020-08-20,0.659039
23244,LYG-CD_SAC,2020-08-20,210814.486428
23245,SODALES,2020-08-20,197751.230526
23246,DACIA - LIMA,2020-08-21,45397.889325
23247,DIPSA-ABANCAY,2020-08-21,25440.767333
23248,DISTRIBUIDORA CCM,2020-08-21,126787.3201
23249,ECONOMYSA,2020-08-21,218104.243236
23250,LANCERO - HUANUCO,2020-08-21,46160.581261
23252,LIDER - TRUJILLO,2020-08-21,0.582147
23254,SODALES,2020-08-21,53194.401582
23255,VEGA - ESTE,2020-08-21,82366.320971
23256,ARCANGEL,2020-08-22,9284.922062
23257,ECONOMYSA,2020-08-22,139702.605669
23258,GIANELA,2020-08-22,144117.684084
23260,RODAMEOS,2020-08-22,23799.759602
23261,STA APOLONIA - CH,2020-08-22,120950.994468
23262,VEGA - ESTE,2020-08-22,49213.601058
23264,DYCART,2020-08-24,107394.429842
23265,EDUFARMA MERCADO,2020-08-25,1128400.886543
23266,LANCERO - LA MERCED,2020-08-25,8676.092788
23267,MELVIN MICHEL AL,2020-08-25,48679.166638
23268,SAUL,2020-08-25,26241.108282
23269,CODIFER,2020-08-26,159101.393201
23270,DICOBELSA - LIMA,2020-08-26,177122.449221
23271,GUMISA - HUARAZ,2020-08-26,34767.491376
23272,LANCERO - LA MERCED,2020-08-26,17396.155597
23273,MARRACHE,2020-08-26,369503.627011
23274,VEGA - CENTRO,2020-08-26,144033.414978
23275,CODIFER,2020-08-27,56466.972367
23276,CODIJISA - TRUJILLO,2020-08-27,107144.889797
23277,DICOBELSA - LIMA,2020-08-27,200826.183694
23278,DIJISA - ICA,2020-08-27,135406.318495
23279,DISART,2020-08-27,54713.038984
23280,DROGUERIA SAN MARTIN,2020-08-27,69390.36068
23281,LANCERO - TINGO MARIA,2020-08-27,11848.549865
23282,TAMBOS AQP,2020-08-27,323800.914491
23283,TAYMI,2020-08-27,90086.505445
23284,VEGA - CENTRO,2020-08-27,250182.875483
23285,DIJISA - LIMA,2020-08-28,167983.43824
23286,LANCERO - TINGO MARIA,2020-08-28,23748.349198
23287,SAN JUAN,2020-08-28,381215.813949
23288,TAMBOS AQP,2020-08-28,212446.945148
23289,TAYMI,2020-08-28,137373.49958
23290,CURTIS ESTE,2020-08-29,212505.188728
23291,DIJISA - LIMA,2020-08-29,292572.644578
23292,EUROVA,2020-08-29,272724.959688
23293,SAN JUAN,2020-08-29,582286.167759
23294,AGA - TARAPOTO,2020-08-31,96379.076518
23295,CHUPACA BUSINESS,2020-08-31,306670.100075
23296,KONSUMASS,2020-08-31,350246.157905
23297,STA APOLONIA - T,2020-08-31,692184.039029
23298,DIJISA - AYACUCHO,2020-09-01,334268.208893
23299,PANAM,2020-09-01,96507.258924
23300,PATITA SAC,2020-09-01,34034.019066
23302,DIJISA - AYACUCHO,2020-09-02,38817.75314
23303,MYL_HERMANOS,2020-09-02,388059.430976
23304,PATITA SAC,2020-09-02,53469.667426
23306,CORPORACION_VEGA,2020-09-03,112795.466398
23307,GRUPO SVS,2020-09-03,42104.866565
23308,LIDER - TRUJILLO,2020-09-03,0.532502
23309,MYL_HERMANOS,2020-09-03,253349.736354
23310,CURTIS NORTE,2020-09-04,126533.533168
23312,GRUPO SVS,2020-09-04,26812.945034
23313,JRC - NAZCA,2020-09-04,22523.593887
23315,LIDER - TRUJILLO,2020-09-04,0.779456
23316,VEGA - ESTE,2020-09-04,89985.642829
23317,VEGA - NORTE,2020-09-04,147442.541764
23318,ALMACENES_SEVILLANO,2020-09-05,88.020279
23319,CURTIS NORTE,2020-09-05,176776.582575
23321,ECONOMYSA,2020-09-05,254162.212319
23322,GIANELA,2020-09-05,38522.377242
23323,LANCERO - PUCALLPA,2020-09-05,170117.255005
23325,CALLAYUC,2020-03-13,156238.008227
23326,CURTIS NORTE,2020-03-13,78808.461513
23327,LANCERO - PUCALLPA,2020-03-13,11152.963547
23328,PANAM,2020-03-13,141360.0
23329,AGA - JAEN,2020-03-14,41039.890244
23330,DIPSA-AYACUCHO,2020-03-14,74359.278989
23331,GIANELA,2020-03-14,281211.152626
23332,JRC - ICA,2020-03-14,89008.518833
23334,MOLISAC,2020-03-14,111860.606937
23336,STA APOLONIA - CH,2020-03-14,96002.424721
23337,VEGA - SUR,2020-03-14,55142.305099
23338,CORPORACION_VEGA,2020-03-15,397292.791006
23339,LIDER - TRUJILLO,2020-03-15,0.080943
23340,DIPSA-ABANCAY,2020-03-16,38801.577579
23342,ECONOMYSA,2020-03-16,157872.500361
23344,RODAMEOS,2020-03-16,70822.427483
23345,SAUL,2020-03-16,31953.130571
23346,SODALES,2020-03-16,71555.612203
23347,URBANO,2020-03-16,82353.350974
23348,VEGA - ESTE,2020-03-16,85822.253556
23351,DACIA - LIMA,2020-03-17,104314.971014
23353,DIJISA - HUANCAYO,2020-03-17,191356.436204
23354,DIPSA-ANDAHUAYLAS,2020-03-17,84341.831297
23355,EDUSA,2020-03-17,144.078316
23356,ARCANGEL,2020-03-18,17384.83905
23358,DICOBELSA - LIMA,2020-03-19,165469.384626
23359,GUMISA - HUARAZ,2020-03-19,73535.83442
23360,LA GENOVESA - ILO,2020-03-19,3816.075523
23361,VEGA - CENTRO,2020-03-19,-0.297689
23362,ZV,2020-03-19,26704.146277
23363,RICMAN,2020-03-20,8.366443
23364,TAMBOS LIMA,2020-03-20,94085.443309
23365,CODIJISA - TRUJILLO,2020-03-21,37869.374808
23366,DIJISA - ICA,2020-03-21,94253.082484
23367,DROGUERIA SAN MARTIN,2020-03-21,10460.36258
23368,MARRACHE,2020-03-21,423232.188971
23370,DIJISA - LIMA,2020-03-23,154799.843021
23371,LANCERO - TINGO MARIA,2020-03-23,16061.669904
23372,MELVIN MICHEL AL,2020-03-23,53386.293263
23373,SAN JUAN,2020-03-23,97699.403678
23374,CODIJISA - PIURA,2020-03-24,212527.292685
23375,CURTIS ESTE,2020-03-24,200137.500041
23376,DIJISA - CHINCHA,2020-03-24,33386.909689
23378,KONSUMASS,2020-03-24,0.000538
23379,LA GENOVESA - MOQUEGUA,2020-03-24,5676.112122
23380,STA APOLONIA - T,2020-03-24,586314.654793
23381,TAMBOS AQP,2020-03-24,140425.644536
23382,DIJISA - ICA,2020-03-25,99854.827028
23383,ESTILOS,2020-03-25,18881.012432
23384,P&PJ CHINCHA,2020-03-25,36611.865138
23385,AGA - TARAPOTO,2020-03-26,137459.842481
23386,CASA GRANDE,2020-03-26,60105.378644
23387,LA GENOVESA - TACNA,2020-03-26,52136.115062
23388,LIDER - CHEPEN,2020-03-26,185672.715375
23390,PANAM,2020-03-26,135330.0774
23391,CHUPACA BUSINESS,2020-03-27,270027.673123
23392,MOLISAC,2020-03-27,223127.050376
23393,VEGA - NORTE,2020-03-27,290855.738267
23394,AGA - MOYOBAMBA,2020-03-28,10024.509624
23395,CORPORACION_VEGA,2020-03-28,198360.866471
23396,FERROL,2020-03-28,88.001332
23397,LIDER - TRUJILLO,2020-03-28,0.012212
23398,PATITA SAC,2020-03-28,21928.61661
23399,TCA SAC,2020-03-28,59274.507626
23400,TEMMY,2020-03-28,14033.334843
23401,CURTIS NORTE,2020-03-30,78353.517326
23402,LANCERO - PUCALLPA,2020-03-30,37422.225024
23403,PANAM,2020-03-30,105936.0
23404,AGA - JAEN,2020-03-31,122170.361967
23405,DIPSA-AYACUCHO,2020-03-31,44381.147808
23406,GIANELA,2020-03-31,240287.842337
23409,STA APOLONIA - CH,2020-03-31,40657.637322
23410,VEGA - SUR,2020-03-31,148174.90502
23411,ALMACENES_SEVILLANO,2020-04-01,9696.249849
23412,CODIJISA - CHIMBOTE,2020-04-01,56089.569371
23413,CORPORACION_VEGA,2020-04-01,161181.463604
23414,DISTRIBUIDORA CCM,2020-04-01,133519.432544
23415,DYCART,2020-04-01,27706.385068
23416,LANCERO - HUANUCO,2020-04-01,15712.302176
23417,LYG-CD_SAC,2020-04-01,166156.914915
23418,TEMMY,2020-04-01,16505.197496
23419,DIPSA-ABANCAY,2020-04-02,60876.411643
23421,ECONOMYSA,2020-04-02,265224.876326
23422,RODAMEOS,2020-04-02,148635.758569
23423,SAUL,2020-04-02,44512.921896
23424,SODALES,2020-04-02,22304.882564
23425,URBANO,2020-04-02,81593.968481
23426,VEGA - ESTE,2020-04-02,96219.342007
23428,CODIJISA - TRUJILLO,2020-04-03,46722.416215
23430,DACIA - LIMA,2020-04-03,43381.028946
23432,DIJISA - HUANCAYO,2020-04-03,177058.276021
23433,DIPSA-ANDAHUAYLAS,2020-04-03,61533.510018
23434,EDUSA,2020-04-03,223772.396885
23435,LAGUI,2020-04-03,0.174245
23436,ARCANGEL,2020-04-04,9960.647359
23437,MELVIN MICHEL AL,2020-04-05,73093.049146
23438,RICMAN,2020-04-06,2.39485
23439,TAMBOS LIMA,2020-04-06,89093.118901
23440,CODIJISA - TRUJILLO,2020-04-07,81178.121868
23441,DIJISA - ICA,2020-04-07,90162.120352
23442,DROGUERIA SAN MARTIN,2020-04-07,14194.510544
23443,MARRACHE,2020-04-07,1679507.452969
23444,AGA - TARAPOTO,2020-04-08,57680.331718
23445,DISART,2020-04-08,30179.293624
23446,EUROVA,2020-04-08,44164.783483
23447,LANCERO - LA MERCED,2020-04-08,12560.183935
23448,STA APOLONIA - T,2020-05-28,108962.725558
23449,TAMBOS AQP,2020-05-28,259695.416945
23450,TAMBOS LIMA,2020-05-28,182894.250994
23452,DIJISA - LIMA,2020-05-29,130964.820841
23453,SAN JUAN,2020-05-29,363091.951579
23455,AGA - TARAPOTO,2020-05-30,156427.616992
23456,CURTIS ESTE,2020-05-30,276426.192866
23457,DIJISA - CHINCHA,2020-05-30,55812.893756
23458,EUROVA,2020-05-30,109501.790415
23459,KONSUMASS,2020-05-30,80325.778119
23461,STA APOLONIA - T,2020-05-30,129395.709053
23463,LA GENOVESA - MOQUEGUA,2020-06-01,34544.564806
23464,PANAM,2020-06-01,171719.7504
23465,PATITA SAC,2020-06-01,14081.566296
23466,DIJISA - AYACUCHO,2020-06-02,54060.675169
23467,GRUPO SVS,2020-06-02,28688.555169
23468,MYL_HERMANOS,2020-06-02,164541.444566
23469,VEGA - NORTE,2020-06-02,162930.288513
23471,CORPORACION_VEGA,2020-06-03,195378.287243
23472,CURTIS NORTE,2020-06-03,105916.185329
23473,JRC - NAZCA,2020-06-03,17992.663511
23474,LANCERO - PUCALLPA,2020-06-03,70641.329489
23475,LIDER - TRUJILLO,2020-06-03,0.244713
23476,TCA SAC,2020-06-03,58588.368653
23478,GRUPO SVS,2020-06-04,85691.822165
23481,MOLISAC,2020-06-04,117382.619304
23482,SIPAN - Y,2020-06-04,79241.966212
23483,STA APOLONIA - CH,2020-06-04,50304.00793
23484,VEGA - ESTE,2020-06-04,51149.793652
23485,VEGA - NORTE,2020-06-04,231794.041132
23486,VEGA - SUR,2020-06-04,115497.507587
23487,AGA - MOYOBAMBA,2020-06-05,8885.73857
23488,ALMACENES_SEVILLANO,2020-06-05,15920.761911
23489,CURTIS NORTE,2020-06-05,130725.133145
23490,FERROL,2020-06-05,45029.672309
23491,JRC - NAZCA,2020-06-05,19056.99785
23492,LANCERO - PUCALLPA,2020-06-05,59653.881577
23493,TCA SAC,2020-06-05,112591.585585
23494,TEMMY,2020-06-05,32570.07208
23495,5M DISTRIBUCIONES,2020-06-06,170653.372347
23496,AGA - JAEN,2020-06-06,12313.217111
23497,DIPSA-AYACUCHO,2020-06-06,111802.594406
23499,GIANELA,2020-06-06,171439.349286
23501,STA APOLONIA - CH,2020-06-06,42980.897832
23502,VEGA - SUR,2020-06-06,69440.949171
23504,LAGUI,2020-06-07,1800.13062
23506,JRC - ICA,2020-06-08,147299.843766
23507,SAUL,2020-06-08,11116.479232
23508,URBANO,2020-06-08,84298.434012
23510,CODIJISA - CHIMBOTE,2020-06-09,115066.617141
23511,CODIJISA - TRUJILLO,2020-06-09,72477.219354
23513,DACIA - LIMA,2020-06-09,177893.705233
23514,DISTRIBUIDORA CCM,2020-06-09,37144.475413
23515,GUMISA - HUARAZ,2020-06-09,56814.429342
23516,LANCERO - HUANUCO,2020-06-09,18496.570881
23518,RICMAN,2020-06-10,22406.113018
23519,URBANO,2020-06-10,151851.019381
23521,CODIJISA - TRUJILLO,2020-06-11,201381.955851
23522,DIJISA - HUANCAYO,2020-06-11,78920.059743
23523,DIPSA-ANDAHUAYLAS,2020-06-11,60436.716116
23524,EDUSA,2020-06-11,259406.803845
23525,LA GENOVESA - ILO,2020-06-11,3548.042939
23526,LANCERO - TINGO MARIA,2020-06-11,11076.370213
23527,TAMBOS LIMA,2020-06-12,386794.947056
23529,EDUFARMA MERCADO,2020-06-13,355666.077792
23530,MELVIN MICHEL AL,2020-06-13,323659.111602
23531,ZV,2020-06-13,59135.38913
23533,DIJISA - ICA,2020-06-15,94489.998267
23534,DROGUERIA SAN MARTIN,2020-06-15,9986.86057
23536,MARRACHE,2020-06-15,1045791.445388
23537,MYG,2020-06-15,3144.659409
23539,CODIJISA - PIURA,2020-06-16,240779.004867
23540,DISART,2020-06-16,116633.051272
23541,LA GENOVESA - MOQUEGUA,2020-06-16,11708.220845
23542,LIDER - CHEPEN,2020-06-16,173896.598244
23543,TAMBOS AQP,2020-06-16,318117.937143
23544,ESTILOS,2020-06-17,808.438837
23545,GRUPO SVS,2020-06-17,201787.904956
23547,MYG,2020-06-17,2790.336583
23548,MYL_HERMANOS,2020-06-17,189675.458496
23549,P&PJ CHINCHA,2020-06-17,144107.157957
23550,SIPAN - Y,2020-06-17,88973.30422
23551,CASA GRANDE,2020-06-18,217639.946038
23552,DIJISA - CHINCHA,2020-06-18,113673.709278
23553,FERROL,2020-06-18,26001.177004
23554,JRC - NAZCA,2020-06-18,48077.350961
23555,LA GENOVESA - TACNA,2020-06-18,120361.180956
23556,LIDER - CHEPEN,2020-06-18,372972.672169
23558,ESTILOS,2020-06-19,0.407682
23559,MOLISAC,2020-06-19,232809.968205
23560,P&PJ CHINCHA,2020-06-19,144098.93541
23561,SIPAN - Y,2020-06-19,134934.011398
23562,VEGA - NORTE,2020-06-19,83315.174736
23563,AGA - MOYOBAMBA,2020-06-20,1412.450879
23564,ALMACENES_SEVILLANO,2020-06-20,520.401348
23565,FERROL,2020-06-20,13745.315944
23566,LANCERO - PUCALLPA,2020-06-20,42920.886561
23569,PANAM,2020-06-20,99683.92
23571,KONSUMASS,2020-09-10,157058.495038
23572,LIDER - TRUJILLO,2020-09-10,0.430491
23573,TAMBOS AQP,2020-09-10,263993.248227
23574,TAMBOS LIMA,2020-09-10,111455.82767
23575,TEMMY,2020-09-10,120257.880218
23576,5M DISTRIBUCIONES,2020-09-11,154562.761077
23577,DIJISA - ICA,2020-09-11,88906.141083
23580,DROGUERIA SAN MARTIN,2020-09-11,59282.075756
23581,ECONOMYSA,2020-09-11,293071.006774
23584,P&PJ CHINCHA,2020-09-11,164595.532105
23585,VEGA - ESTE,2020-09-11,87625.895837
23586,AGA - TARAPOTO,2020-09-12,77441.078762
23587,DACIA - LIMA,2020-09-12,112835.135651
23588,EUROVA,2020-09-12,11235.407223
23589,LAGUI,2020-09-12,992.015425
23590,LIDER - CHEPEN,2020-09-12,162788.739546
23592,DICOBELSA - LIMA,2020-09-14,130888.779187
23593,DIJISA - CHINCHA,2020-09-14,82169.781617
23594,DYCART,2020-09-14,29841.657576
23595,FERROL,2020-09-14,27792.292322
23596,GUMISA - HUARAZ,2020-09-14,91059.139629
23597,JRC - NAZCA,2020-09-14,26423.246765
23598,LA GENOVESA - MOQUEGUA,2020-09-14,4783.625453
23599,LANCERO - HUANUCO,2020-09-14,107544.206882
23601,VEGA - CENTRO,2020-09-14,62129.456777
23602,DIJISA - AYACUCHO,2020-09-15,26317.015733
23603,ESTILOS,2020-09-15,3297.632844
23604,GRUPO SVS,2020-09-15,114840.948096
23605,RICMAN,2020-09-15,725.167813
23606,SAUL,2020-09-15,33277.295956
23607,SIPAN - Y,2020-09-15,179065.531146
23608,TAMBOS LIMA,2020-09-15,471912.058802
23609,CURTIS NORTE,2020-09-16,80588.556457
23610,DIPSA-ANDAHUAYLAS,2020-09-16,88954.519048
23611,DROGUERIA SAN MARTIN,2020-09-16,386095.464442
23612,PANAM,2020-09-16,134144.365583
23613,GIANELA,2020-09-17,428591.881662
23614,LANCERO - LA MERCED,2020-09-17,8372.140567
23615,MOLISAC,2020-09-17,143777.985131
23616,STA APOLONIA - CH,2020-09-17,167484.883313
23617,CODIFER,2020-09-18,122764.644928
23618,CODIJISA - CHIMBOTE,2020-09-18,145134.301282
23619,CORPORACION_VEGA,2020-09-18,82669.763919
23620,DIJISA - LIMA,2020-09-18,134430.893569
23621,EDUFARMA MERCADO,2020-09-18,1566109.599715
23622,LYG-CD_SAC,2020-09-18,185539.252466
23623,MELVIN MICHEL AL,2020-09-18,183507.563171
23624,SAN JUAN,2020-09-18,126413.864671
23625,VEGA - CENTRO,2020-09-18,35669.286766
23626,CODIJISA - PIURA,2020-09-19,108830.117044
23628,CURTIS ESTE,2020-09-19,264995.078094
23629,DIPSA-ABANCAY,2020-09-19,63320.398901
23630,KONSUMASS,2020-09-19,34985.070904
23631,LA GENOVESA - MOQUEGUA,2020-09-19,9536.022737
23632,SODALES,2020-09-19,201034.046462
23633,TAMBOS AQP,2020-09-19,130267.865925
23635,DROGUERIA SAN MARTIN,2020-09-20,9450.484765
23636,AGA - TARAPOTO,2020-09-21,337411.605874
23637,ARCANGEL,2020-09-21,19580.401019
23638,EUROVA,2020-09-21,62113.551528
23639,LIDER - CHEPEN,2020-09-21,176038.57289
23640,CHUPACA BUSINESS,2020-09-22,409409.759581
23641,LA GENOVESA - ILO,2020-09-22,4808.923514
23643,DIJISA - CHINCHA,2020-09-23,98467.321403
23644,FERROL,2020-09-23,83709.913965
23645,JRC - NAZCA,2020-09-23,56843.680541
23647,URBANO,2020-09-23,107987.742971
23648,CODIJISA - TRUJILLO,2020-09-24,606865.04239
23649,DIJISA - AYACUCHO,2020-09-24,65338.493403
23650,DIJISA - HUANCAYO,2020-09-24,54822.607808
23651,EDUSA,2020-09-24,202663.964825
23652,ESTILOS,2020-09-24,6168.713287
23653,GRUPO SVS,2020-09-24,44627.027251
23654,MARRACHE,2020-09-24,502101.109161
23655,SIPAN - Y,2020-09-24,140573.902771
23656,CALLAYUC,2020-09-25,117141.385563
23657,CURTIS NORTE,2020-09-25,86638.63342
23658,PANAM,2020-09-25,142763.887931
