,Categoria,Fecha,Toneladas
3290,10 Toallas Femeninas,2021-01-22,7151592.3552
3291,01 Mascotas,2020-11-21,32366.916
3292,01 Higiénicos Masivos,2020-09-15,123.958218
3293,03 Servilletas Masivos,2020-05-22,6.20354
3294,04 Pañuelos Masivos,2020-06-15,0.092736
3295,03 Servilletas Masivos,2019-11-18,17.461323
3296,10 Toallas Femeninas,2019-12-01,80201.4656
3297,38 Pañales Adultos,2020-08-20,230178.8096
3298,02 Rollos de Cocina,2020-03-15,1.64187
3299,05 Pañales Bebe,2021-05-06,1650482.8462
3300,05 Pañales Bebe,2021-05-12,1227044.3312
3301,01 Higiénicos Masivos,2019-09-09,145.816719
3302,01 Higiénicos Masivos,2021-05-05,105.182487
3303,10 Toallas Femeninas,2020-06-04,7032308.5056
3304,01 Mascarilla ,2020-09-21,4000.0
3305,11 Toallas Húmedas,2020-01-20,2266750.336
3306,05 Pañales Bebe,2020-11-10,1630858.3372
3307,01 Higiénicos Masivos,2020-03-16,296.394399
3308,11 Toallas Húmedas,2021-01-14,3500140.5888
3309,02 Rollos de Cocina,2021-05-13,41.959455
3310,38 Pañales Adultos,2021-02-19,176806.2976
3311,38 Pañales Adultos,2020-08-17,194161.2544
3312,11 Toallas Húmedas,2021-01-20,3843342.9568
3313,05 Pañales Bebe,2019-09-19,1678177.9672
3314,11 Toallas Húmedas,2020-07-15,2403310.08
3315,04 Pañuelos Masivos,2021-02-11,0.08605
3316,01 Mascotas,2020-05-25,6179.076
3317,10 Toallas Femeninas,2021-01-28,7389898.2176
3318,03 Servilletas Masivos,2019-11-21,18.346465
3319,01 Higiénicos Masivos,2021-05-08,120.681199
3320,02 Rollos de Cocina,2020-03-24,37.093189
3321,01 Higiénicos Masivos,2019-09-12,145.340746
3322,03 Servilletas Masivos,2019-11-27,18.175215
3323,02 Rollos de Cocina,2019-09-20,22.2436
3324,04 Pañuelos Masivos,2019-12-21,0.16147
3325,38 Pañales Adultos,2019-12-26,159280.4096
3326,05 Pañales Bebe,2021-05-15,1557171.9936
3327,10 Toallas Femeninas,2020-07-26,77103.4432
3328,01 Mascarilla ,2020-11-12,32000.0
3329,01 Mascarilla ,2021-05-17,113200.0
3330,10 Toallas Femeninas,2020-01-25,5610385.104
3331,05 Pañales Bebe,2020-11-13,3445542.4586
3332,01 Higiénicos Masivos,2021-05-11,112.917148
3333,38 Pañales Adultos,2021-02-16,165111.4464
3334,02 Rollos de Cocina,2021-05-16,0.634614
3335,11 Toallas Húmedas,2020-07-18,1419548.64
3336,05 Pañales Bebe,2020-05-11,2859259.7942
3337,01 Higiénicos Masivos,2020-11-06,127.067485
3338,01 Mascotas,2020-11-27,110951.658
3339,10 Toallas Femeninas,2021-01-31,807091.9936
3340,01 Mascotas,2020-11-30,71244.054
3341,02 Rollos de Cocina,2020-03-21,16.774678
3342,02 Rollos de Cocina,2020-11-11,53.030013
3343,38 Pañales Adultos,2020-08-14,144268.4576
3344,11 Toallas Húmedas,2021-01-17,137148.4672
3345,03 Servilletas Masivos,2021-01-15,8.284144
3346,04 Pañuelos Masivos,2021-02-08,0.080537
3347,01 Mascotas,2020-05-28,1830.978
3348,11 Toallas Húmedas,2019-11-26,2224178.304
3349,02 Rollos de Cocina,2019-09-17,19.787381
3350,03 Servilletas Masivos,2019-11-24,0.34955
3351,04 Pañuelos Masivos,2019-12-18,0.202818
3352,01 Mascarilla ,2021-05-14,96544.0
3353,01 Higiénicos Masivos,2019-09-15,1.893314
3354,10 Toallas Femeninas,2020-07-29,4648640.0608
3355,04 Pañuelos Masivos,2020-08-18,0.149588
3356,10 Toallas Femeninas,2020-01-28,5771843.912
3357,01 Higiénicos Masivos,2021-05-14,117.253571
3358,11 Toallas Húmedas,2021-03-22,3307962.256
3359,38 Pañales Adultos,2021-04-21,121494.3456
3360,02 Rollos de Cocina,2019-09-26,23.194967
3361,04 Pañuelos Masivos,2020-08-12,0.44344
3362,03 Servilletas Masivos,2020-07-19,0.061262
3363,01 Mascarilla ,2021-03-14,6000.0
3364,05 Pañales Bebe,2020-05-17,34752.0
3365,03 Servilletas Masivos,2021-01-21,8.908325
3366,04 Pañuelos Masivos,2021-02-14,0.000294
3367,01 Higiénicos Masivos,2020-11-09,135.855823
3368,02 Rollos de Cocina,2021-05-19,34.61433
3369,11 Toallas Húmedas,2020-03-18,1774714.848
3370,01 Higiénicos Masivos,2020-05-10,0.775479
3371,03 Servilletas Masivos,2021-01-18,8.309972
3372,05 Pañales Bebe,2020-11-16,2858986.8432
3373,02 Rollos de Cocina,2020-11-14,37.641604
3374,05 Pañales Bebe,2019-11-13,2144653.9558
3375,10 Toallas Femeninas,2020-08-01,4882102.0416
3376,10 Toallas Femeninas,2021-03-24,6084089.6384
3377,11 Toallas Húmedas,2020-09-20,42137.856
3378,01 Higiénicos Masivos,2019-09-18,137.41396
3379,38 Pañales Adultos,2020-10-17,209496.3648
3380,02 Rollos de Cocina,2019-09-23,27.856401
3381,04 Pañuelos Masivos,2020-02-11,0.216329
3382,10 Toallas Femeninas,2020-08-04,5576666.432
3383,01 Mascotas,2020-06-03,180.036
3384,10 Toallas Femeninas,2020-01-31,7879295.7648
3385,04 Pañuelos Masivos,2020-08-15,0.113058
3386,03 Servilletas Masivos,2020-07-22,5.385649
3387,11 Toallas Húmedas,2020-09-14,2333203.3472
3388,01 Higiénicos Masivos,2020-11-12,142.586737
3389,01 Mascotas,2021-01-21,17971.938
3390,03 Servilletas Masivos,2020-07-16,5.801427
3391,04 Pañuelos Masivos,2021-02-17,0.083982
3392,05 Pañales Bebe,2020-05-14,2900678.721
3393,01 Higiénicos Masivos,2020-05-07,164.195885
3394,38 Pañales Adultos,2020-04-17,181432.2336
3395,38 Pañales Adultos,2021-03-17,163030.8896
3396,11 Toallas Húmedas,2021-02-18,3294776.1512
3397,05 Pañales Bebe,2020-10-15,1958061.9864
3398,04 Pañuelos Masivos,2021-01-10,0.009489
3399,03 Servilletas Masivos,2020-12-17,9.412701
3400,02 Rollos de Cocina,2021-04-17,23.922657
3401,38 Pañales Adultos,2020-09-15,152463.2832
3402,01 Higiénicos Masivos,2021-04-12,119.266335
3403,10 Toallas Femeninas,2020-06-27,6611935.6048
3404,03 Servilletas Masivos,2021-06-21,5.133848
3405,01 Mascarilla ,2020-10-14,102000.0
3406,03 Servilletas Masivos,2019-10-26,14.923853
3407,04 Pañuelos Masivos,2019-11-19,0.298801
3408,10 Toallas Femeninas,2020-06-30,8633790.688
3409,01 Mascotas,2020-04-29,1380.996
3410,01 Higiénicos Masivos,2021-04-09,156.025384
3411,38 Pañales Adultos,2021-03-20,194075.4304
3412,01 Mascarilla ,2021-04-15,152400.0
3413,02 Rollos de Cocina,2020-02-21,24.518863
3414,02 Rollos de Cocina,2020-10-13,41.319267
3415,04 Pañuelos Masivos,2021-01-13,0.139952
3416,03 Servilletas Masivos,2020-12-20,2.6163
3417,01 Higiénicos Masivos,2020-10-05,145.279095
3418,11 Toallas Húmedas,2021-02-15,3065961.3696
3419,01 Mascotas,2020-11-01,7200.0
3420,04 Pañuelos Masivos,2020-07-11,0.122923
3421,10 Toallas Femeninas,2020-01-05,39792.1536
3422,01 Higiénicos Masivos,2020-10-11,1.203483
3423,01 Mascarilla ,2020-10-17,78000.0
3424,01 Higiénicos Masivos,2020-04-08,142.84354
3425,10 Toallas Femeninas,2019-12-30,5418574.0464
3426,01 Mascarilla ,2020-10-23,8236000.0
3427,11 Toallas Húmedas,2019-12-19,2016399.232
3428,02 Rollos de Cocina,2020-04-16,32.27633
3429,05 Pañales Bebe,2021-06-07,1317210.1066
3430,10 Toallas Femeninas,2020-07-03,5880636.2896
3431,10 Toallas Femeninas,2021-02-23,6954817.2288
3432,01 Mascotas,2020-12-23,212461.902
3433,02 Rollos de Cocina,2020-04-13,51.65379
3434,03 Servilletas Masivos,2020-06-20,5.711687
3435,04 Pañuelos Masivos,2020-07-14,0.287983
3436,38 Pañales Adultos,2020-01-15,189317.2928
3437,11 Toallas Húmedas,2020-06-22,2851747.712
3438,03 Servilletas Masivos,2020-12-23,10.172146
3439,04 Pañuelos Masivos,2021-01-16,0.09564
3440,05 Pañales Bebe,2019-10-15,1774235.9636
3441,38 Pañales Adultos,2020-07-25,159948.1376
3442,01 Mascotas,2020-05-02,90.018
3443,01 Higiénicos Masivos,2020-04-11,106.761686
3444,04 Pañuelos Masivos,2020-07-20,0.117203
3445,02 Rollos de Cocina,2021-04-20,29.987233
3446,02 Rollos de Cocina,2020-10-16,26.053392
3447,05 Pañales Bebe,2020-04-18,1996366.0676
3448,01 Higiénicos Masivos,2020-10-14,129.979954
3449,01 Mascarilla ,2020-10-20,72400.0
3450,01 Higiénicos Masivos,2021-06-03,102.908882
3451,10 Toallas Femeninas,2020-01-02,3206820.8976
3452,04 Pañuelos Masivos,2020-01-13,0.123234
3453,11 Toallas Húmedas,2019-12-22,208242.976
3454,38 Pañales Adultos,2020-01-21,134722.8704
3455,05 Pañales Bebe,2021-06-10,2329713.2574
3456,02 Rollos de Cocina,2020-10-19,26.931178
3457,05 Pañales Bebe,2019-10-12,1860379.1992
3458,38 Pañales Adultos,2020-01-18,165081.6768
3459,10 Toallas Femeninas,2021-02-20,6729320.0064
3460,38 Pañales Adultos,2020-07-22,156941.3536
3461,05 Pañales Bebe,2020-04-15,3600700.0052
3462,11 Toallas Húmedas,2020-06-25,2279746.656
3463,03 Servilletas Masivos,2020-06-23,8.199804
3464,04 Pañuelos Masivos,2020-07-17,0.243326
3465,03 Servilletas Masivos,2020-06-17,7.53634
3466,01 Higiénicos Masivos,2021-06-06,2.081631
3467,03 Servilletas Masivos,2019-12-23,32.005914
3468,04 Pañuelos Masivos,2020-01-16,0.25562
3469,11 Toallas Húmedas,2021-04-14,2999863.1616
3470,38 Pañales Adultos,2021-05-14,145291.488
3471,02 Rollos de Cocina,2019-10-19,18.933764
3472,38 Pañales Adultos,2020-03-22,48.0
3473,10 Toallas Femeninas,2020-08-24,8164020.3776
3474,01 Mascotas,2020-06-23,5250.996
3475,05 Pañales Bebe,2019-10-21,3103962.8676
3476,05 Pañales Bebe,2021-06-13,15717.9568
3477,01 Higiénicos Masivos,2019-10-14,143.87195
3478,04 Pañuelos Masivos,2020-01-22,0.349503
3479,02 Rollos de Cocina,2020-04-22,41.66328
3480,01 Higiénicos Masivos,2020-04-17,163.240444
3481,11 Toallas Húmedas,2020-02-21,2067984.128
3482,38 Pañales Adultos,2020-03-25,161883.44
3483,02 Rollos de Cocina,2020-12-10,47.565026
3484,05 Pañales Bebe,2020-12-09,1999727.4244
3485,01 Mascotas,2020-12-29,7441.938
3486,03 Servilletas Masivos,2020-06-26,5.992315
3487,01 Mascarilla ,2021-02-16,310520.0
3488,04 Pañuelos Masivos,2021-03-12,0.085167
3489,38 Pañales Adultos,2019-09-21,103553.3664
3490,02 Rollos de Cocina,2021-06-14,38.796458
3491,38 Pañales Adultos,2021-05-17,124497.888
3492,02 Rollos de Cocina,2019-10-16,23.988438
3493,10 Toallas Femeninas,2020-08-27,6931609.6544
3494,01 Mascotas,2020-06-26,20491.938
3495,01 Higiénicos Masivos,2021-06-09,119.141643
3496,11 Toallas Húmedas,2021-04-17,2424508.4352
3497,05 Pañales Bebe,2020-12-06,31895.8872
3498,10 Toallas Femeninas,2021-03-01,5334895.2784
3499,02 Rollos de Cocina,2020-04-19,1.779264
3500,03 Servilletas Masivos,2019-12-20,23.161015
3501,03 Servilletas Masivos,2019-12-26,17.022896
3502,04 Pañuelos Masivos,2020-01-19,0.002458
3503,01 Higiénicos Masivos,2019-10-11,140.346111
3504,11 Toallas Húmedas,2020-02-24,1802790.784
3505,03 Servilletas Masivos,2021-02-13,6.82298
3506,05 Pañales Bebe,2020-12-12,1818783.9078
3507,04 Pañuelos Masivos,2021-03-09,0.109001
3508,03 Servilletas Masivos,2020-07-01,6.95751
3509,01 Mascotas,2020-06-05,6269.04
3510,10 Toallas Femeninas,2019-10-25,4712542.3808
3511,01 Higiénicos Masivos,2019-10-19,150.439259
3512,38 Pañales Adultos,2021-04-26,104331.6416
3513,05 Pañales Bebe,2020-08-30,26656.0
3514,04 Pañuelos Masivos,2020-05-09,0.080979
3515,01 Higiénicos Masivos,2020-04-22,162.569183
3516,10 Toallas Femeninas,2021-06-17,5578938.4208
3517,38 Pañales Adultos,2019-09-03,126512.304
3518,02 Rollos de Cocina,2020-01-12,0.565819
3519,03 Servilletas Masivos,2019-12-28,21.471544
3520,04 Pañuelos Masivos,2020-11-11,0.156017
3521,01 Mascarilla ,2020-11-23,46000.0
3522,04 Pañuelos Masivos,2020-11-08,0.002677
3523,11 Toallas Húmedas,2021-03-30,2592242.5192
3524,11 Toallas Húmedas,2020-02-03,1787454.4
3525,02 Rollos de Cocina,2021-03-05,39.977396
3526,38 Pañales Adultos,2020-10-22,156157.2512
3527,01 Mascotas,2020-06-11,2669.04
3528,10 Toallas Femeninas,2020-04-28,7989054.9456
3529,05 Pañales Bebe,2020-09-05,1853419.2592
3530,01 Higiénicos Masivos,2021-06-11,107.907373
3531,01 Mascarilla ,2021-05-28,122400.0
3532,04 Pañuelos Masivos,2019-11-05,0.181992
3533,11 Toallas Húmedas,2020-09-25,2625057.6448
3534,01 Higiénicos Masivos,2019-10-22,173.264846
3535,38 Pañales Adultos,2021-04-23,106340.992
3536,02 Rollos de Cocina,2020-03-07,29.910215
3537,04 Pañuelos Masivos,2020-05-12,0.071802
3538,03 Servilletas Masivos,2021-02-27,10.046597
3539,11 Toallas Húmedas,2021-03-24,3526303.5008
3540,02 Rollos de Cocina,2020-09-09,46.633391
3541,05 Pañales Bebe,2021-04-28,2710393.9124
3542,05 Pañales Bebe,2019-09-05,1792405.9612
3543,10 Toallas Femeninas,2019-10-28,5484962.04
3544,11 Toallas Húmedas,2020-01-31,2804378.08
3545,05 Pañales Bebe,2020-09-08,1979762.6518
3546,03 Servilletas Masivos,2020-01-03,16.35015
3547,05 Pañales Bebe,2020-03-06,1849841.7339
3548,02 Rollos de Cocina,2020-09-03,38.734455
3549,38 Pañales Adultos,2020-02-27,83085.2192
3550,01 Mascotas,2021-02-04,29430.018
3551,02 Rollos de Cocina,2021-03-14,0.351279
3552,01 Higiénicos Masivos,2021-06-20,2.238856
3553,10 Toallas Femeninas,2020-12-22,6222113.3296
3554,38 Pañales Adultos,2020-08-31,280847.2416
3555,04 Pañuelos Masivos,2019-11-08,0.298248
3556,10 Toallas Femeninas,2020-06-19,6386006.0784
3557,04 Pañuelos Masivos,2020-05-15,0.055774
3558,03 Servilletas Masivos,2021-02-24,6.061339
3559,11 Toallas Húmedas,2021-03-21,352814.464
3560,01 Higiénicos Masivos,2019-10-25,150.74985
3561,38 Pañales Adultos,2021-04-20,230177.968
3562,01 Mascotas,2021-01-29,13379.022
3563,01 Higiénicos Masivos,2020-12-16,153.542385
3564,04 Pañuelos Masivos,2021-01-02,0.034333
3565,01 Mascarilla ,2020-11-29,12000.0
3566,02 Rollos de Cocina,2021-03-11,37.734687
3567,05 Pañales Bebe,2020-03-03,1288861.7156
3568,11 Toallas Húmedas,2020-01-28,2168860.992
3569,01 Higiénicos Masivos,2020-12-13,2.935081
3570,02 Rollos de Cocina,2020-09-06,0.150761
3571,11 Toallas Húmedas,2020-08-01,2373568.1856
3572,05 Pañales Bebe,2020-03-09,1546378.3212
3573,10 Toallas Femeninas,2020-12-19,6387655.632
3574,01 Mascotas,2021-02-01,5161.032
3575,04 Pañuelos Masivos,2019-11-11,0.248405
3576,03 Servilletas Masivos,2021-02-21,0.220283
3577,01 Higiénicos Masivos,2021-06-17,108.473079
3578,01 Higiénicos Masivos,2020-06-16,135.399105
3579,10 Toallas Femeninas,2020-12-25,13119.0016
3580,01 Mascarilla ,2020-09-26,14000.0
3581,04 Pañuelos Masivos,2021-01-05,0.081793
3582,10 Toallas Femeninas,2020-06-22,6769908.2736
3583,01 Higiénicos Masivos,2020-12-19,155.739203
3584,02 Rollos de Cocina,2021-05-05,33.329515
3585,38 Pañales Adultos,2019-10-28,225588.3264
3586,11 Toallas Húmedas,2019-09-28,1694446.048
3587,02 Rollos de Cocina,2020-03-13,74.365923
3588,01 Higiénicos Masivos,2020-06-22,148.603374
3589,03 Servilletas Masivos,2020-08-25,6.954319
3590,05 Pañales Bebe,2019-09-11,2076175.1441
3591,11 Toallas Húmedas,2020-04-01,1565203.296
3592,38 Pañales Adultos,2020-05-01,148871.9904
3593,10 Toallas Femeninas,2019-12-19,4488963.7552
3594,11 Toallas Húmedas,2019-10-01,1199510.688
3595,05 Pañales Bebe,2021-05-01,36319.9448
3596,05 Pañales Bebe,2021-05-07,1857248.027
3597,03 Servilletas Masivos,2020-02-27,17.825375
3598,01 Mascotas,2020-08-08,3692.898
3599,03 Servilletas Masivos,2021-03-02,6.091059
3600,05 Pañales Bebe,2020-11-02,1213364.5966
3601,04 Pañuelos Masivos,2020-07-06,0.155634
3602,04 Pañuelos Masivos,2019-11-14,0.284024
3603,38 Pañales Adultos,2019-11-03,528.192
3604,11 Toallas Húmedas,2021-05-27,4496379.3216
3605,05 Pañales Bebe,2019-09-08,29171.8044
3606,01 Higiénicos Masivos,2020-12-22,178.459434
3607,11 Toallas Húmedas,2020-11-22,95742.464
3608,04 Pañuelos Masivos,2021-01-08,0.147038
3609,02 Rollos de Cocina,2020-09-12,42.289782
3610,02 Rollos de Cocina,2020-03-10,44.71393
3611,38 Pañales Adultos,2020-12-22,172179.6768
3612,01 Mascarilla ,2020-09-29,8000.0
3613,05 Pañales Bebe,2020-03-12,1679585.8368
3614,10 Toallas Femeninas,2020-06-25,7114303.9488
3615,01 Higiénicos Masivos,2020-06-19,134.422998
3616,10 Toallas Femeninas,2019-12-22,202007.9008
3617,03 Servilletas Masivos,2020-08-31,10.417994
3618,03 Servilletas Masivos,2020-08-28,8.20246
3619,03 Servilletas Masivos,2020-02-24,15.555369
3620,01 Mascotas,2020-08-05,67590.018
3621,38 Pañales Adultos,2020-07-06,165587.5456
3622,38 Pañales Adultos,2020-01-02,87231.3088
3623,05 Pañales Bebe,2020-02-24,1584013.0518
3624,10 Toallas Femeninas,2020-04-20,7446205.6512
3625,01 Mascarilla ,2020-12-04,66400.0
3626,03 Servilletas Masivos,2019-09-14,15.50703
3627,02 Rollos de Cocina,2020-02-28,27.959713
3628,04 Pañuelos Masivos,2020-12-28,0.147547
3629,38 Pañales Adultos,2021-01-02,80141.7184
3630,05 Pañales Bebe,2020-03-04,1576777.8818
3631,01 Mascotas,2020-10-13,188952.534
3632,10 Toallas Femeninas,2020-12-14,5896020.8448
3633,03 Servilletas Masivos,2020-11-08,0.201232
3634,02 Rollos de Cocina,2020-09-01,29.940652
3635,38 Pañales Adultos,2021-01-05,247545.856
3636,03 Servilletas Masivos,2020-05-06,6.032712
3637,01 Higiénicos Masivos,2020-02-26,129.08471
3638,05 Pañales Bebe,2020-02-27,1545334.8736
3639,01 Higiénicos Masivos,2020-08-30,1.791551
3640,11 Toallas Húmedas,2021-06-04,3545832.784
3641,11 Toallas Húmedas,2019-10-09,1715552.096
3642,10 Toallas Femeninas,2020-06-11,6280722.5312
3643,01 Higiénicos Masivos,2020-08-24,127.517594
3644,02 Rollos de Cocina,2021-03-06,34.634969
3645,04 Pañuelos Masivos,2019-11-06,0.907337
3646,38 Pañales Adultos,2019-11-11,123699.072
3647,05 Pañales Bebe,2021-04-23,1487086.109
3648,01 Mascarilla ,2020-12-07,52000.0
3649,01 Higiénicos Masivos,2020-02-23,3.304338
3650,02 Rollos de Cocina,2020-03-02,21.935969
3651,11 Toallas Húmedas,2020-11-30,4192469.6768
3652,38 Pañales Adultos,2020-12-30,337486.3712
3653,11 Toallas Húmedas,2020-12-03,3024359.7248
3654,04 Pañuelos Masivos,2020-12-25,0.002188
3655,10 Toallas Femeninas,2020-12-11,5459701.576
3656,01 Mascotas,2020-10-16,50560.668
3657,04 Pañuelos Masivos,2020-05-07,0.281317
3658,02 Rollos de Cocina,2020-09-04,38.471818
3659,38 Pañales Adultos,2020-06-30,209459.2608
3660,04 Pañuelos Masivos,2019-11-03,0.002148
3661,02 Rollos de Cocina,2020-08-29,31.642921
3662,03 Servilletas Masivos,2020-11-05,28.460261
3663,10 Toallas Femeninas,2020-06-14,1247072.0
3664,01 Mascotas,2020-04-13,3690.018
3665,10 Toallas Femeninas,2020-12-17,5421119.944
3666,05 Pañales Bebe,2020-03-01,23639.8296
3667,11 Toallas Húmedas,2019-10-12,1812176.192
3668,01 Higiénicos Masivos,2020-08-27,142.310061
3669,01 Higiénicos Masivos,2021-04-19,126.634256
3670,04 Pañuelos Masivos,2020-07-01,0.105508
3671,11 Toallas Húmedas,2021-02-02,3668411.0784
3672,10 Toallas Femeninas,2019-12-11,6222301.8096
3673,38 Pañales Adultos,2021-03-04,148434.9088
3674,01 Mascarilla ,2020-09-28,20000.0
3675,02 Rollos de Cocina,2019-09-01,0.525269
3676,04 Pañuelos Masivos,2021-01-03,0.00244
3677,05 Pañales Bebe,2019-09-03,1824453.4756
3678,02 Rollos de Cocina,2020-03-05,35.66588
3679,05 Pañales Bebe,2021-04-26,1939057.85
3680,03 Servilletas Masivos,2019-11-05,16.4695
3681,10 Toallas Femeninas,2019-12-17,5297877.2432
3682,01 Mascotas,2021-06-11,8490.978
3683,01 Mascotas,2021-06-08,6091.938
3684,05 Pañales Bebe,2020-10-25,27089.9478
3685,11 Toallas Húmedas,2020-07-31,4049327.0592
3686,02 Rollos de Cocina,2021-04-30,69.676589
3687,38 Pañales Adultos,2020-09-02,180578.1216
3688,02 Rollos de Cocina,2020-03-08,1.285605
3689,38 Pañales Adultos,2021-03-07,864.0
3690,10 Toallas Femeninas,2019-12-14,4936430.4688
3691,01 Higiénicos Masivos,2021-04-22,129.904901
3692,03 Servilletas Masivos,2020-05-12,6.347062
3693,10 Toallas Femeninas,2020-06-17,4998964.4896
3694,02 Rollos de Cocina,2019-09-04,28.476225
3695,11 Toallas Húmedas,2021-02-05,3672761.8016
3696,05 Pañales Bebe,2021-04-29,2532369.7636
3697,01 Higiénicos Masivos,2020-03-03,133.430416
3698,05 Pañales Bebe,2019-09-06,2697396.0422
3699,04 Pañuelos Masivos,2020-12-31,0.188443
3700,03 Servilletas Masivos,2019-11-08,17.536604
3701,02 Rollos de Cocina,2021-04-27,34.22234
3702,01 Higiénicos Masivos,2020-02-29,202.990835
3703,01 Mascotas,2021-06-05,7439.778
3704,01 Mascarilla ,2020-10-01,4000.0
3705,03 Servilletas Masivos,2020-05-09,3.950248
3706,05 Pañales Bebe,2020-10-22,2567121.8626
3707,01 Higiénicos Masivos,2021-04-25,1.019093
3708,01 Mascarilla ,2021-04-05,100400.0
3709,11 Toallas Húmedas,2020-08-03,2424051.2704
3710,03 Servilletas Masivos,2020-12-30,9.919545
3711,04 Pañuelos Masivos,2021-02-24,0.109877
3712,10 Toallas Femeninas,2021-02-13,5730428.8592
3713,02 Rollos de Cocina,2020-10-29,45.901004
3714,01 Higiénicos Masivos,2019-09-02,129.710008
3715,01 Mascotas,2020-12-07,1470.96
3716,05 Pañales Bebe,2020-04-28,2560851.1846
3717,38 Pañales Adultos,2020-01-11,165194.6656
3718,11 Toallas Húmedas,2021-01-27,4642860.6912
3719,03 Servilletas Masivos,2019-11-11,20.753184
3720,01 Higiénicos Masivos,2020-10-24,140.484555
3721,04 Pañuelos Masivos,2019-12-31,0.554249
3722,03 Servilletas Masivos,2021-01-02,3.265867
3723,01 Mascarilla ,2021-05-27,114800.0
3724,11 Toallas Húmedas,2019-12-09,1553913.664
3725,02 Rollos de Cocina,2019-09-10,28.868848
3726,10 Toallas Femeninas,2021-02-07,399554.496
3727,05 Pañales Bebe,2020-10-31,2709660.2772
3728,01 Higiénicos Masivos,2021-04-28,160.282366
3729,02 Rollos de Cocina,2020-11-01,4.454596
3730,03 Servilletas Masivos,2020-07-03,6.183741
3731,04 Pañuelos Masivos,2020-07-04,0.10419
3732,03 Servilletas Masivos,2021-01-05,9.60989
3733,11 Toallas Húmedas,2021-01-30,5490740.1024
3734,01 Higiénicos Masivos,2020-05-27,171.473933
3735,05 Pañales Bebe,2020-06-03,2005288.575
3736,02 Rollos de Cocina,2021-04-29,44.539956
3737,02 Rollos de Cocina,2020-10-31,48.919253
3738,03 Servilletas Masivos,2020-07-02,6.166721
3739,04 Pañuelos Masivos,2021-03-21,0.001126
3740,01 Mascotas,2020-08-14,33218.694
3741,38 Pañales Adultos,2019-09-12,222682.2816
3742,11 Toallas Húmedas,2021-02-27,5572976.2016
3743,05 Pañales Bebe,2019-12-06,1612065.4726
3744,38 Pañales Adultos,2020-11-03,158050.608
3745,04 Pañuelos Masivos,2020-08-01,0.394765
3746,02 Rollos de Cocina,2020-04-28,33.013302
3747,10 Toallas Femeninas,2021-03-10,6454083.4688
