,Distribuidor,Fecha,Cantidad
28027,SAN JUAN,2020-06-11,2950.64
28028,VEGA - ESTE,2020-06-11,2144.23
28029,ARCANGEL,2020-06-12,2327.06
28030,CURTIS ESTE,2020-06-12,954.01
28031,DIJISA - CHINCHA,2020-06-12,1487.98
28032,EUROVA,2020-06-12,62891.25
28033,GIANELA,2020-06-12,2187.5
28034,RODAMEOS,2020-06-12,2540.0
28035,STA APOLONIA - CH,2020-06-12,547.0
28036,CHUPACA BUSINESS,2020-06-13,2261.87
28037,DIPSA-AYACUCHO,2020-06-13,9652.57
28039,STA APOLONIA - T,2020-06-13,4776.17
28040,DIJISA - AYACUCHO,2020-06-15,725.79
28041,LANCERO - LA MERCED,2020-06-15,117.25
28042,PATITA SAC,2020-06-15,8894.88
28043,SAUL,2020-06-15,2551.25
28044,CODIFER,2020-06-16,1884.91
28045,CORPORACION_VEGA,2020-06-16,1399.96
28046,DICOBELSA - LIMA,2020-06-16,2056.84
28047,GUMISA - HUARAZ,2020-06-16,2959.17
28048,MYL_HERMANOS,2020-06-16,15118.75
28049,VEGA - CENTRO,2020-06-16,3992.86
28050,CODIJISA - TRUJILLO,2020-06-17,2628.14
28051,LANCERO - TINGO MARIA,2020-06-17,255.67
28052,LIDER - TRUJILLO,2020-06-17,1152.5
28053,TAMBOS AQP,2020-06-17,4554.22
28054,TAYMI,2020-06-17,16711.12
28055,CURTIS NORTE,2020-06-18,406.07
28056,DIJISA - LIMA,2020-06-18,924.71
28058,ECONOMYSA,2020-06-18,6525.7
28061,SAN JUAN,2020-06-18,2460.12
28062,VEGA - ESTE,2020-06-18,1485.65
28063,ALMACENES_SEVILLANO,2020-06-19,1146.5
28064,CURTIS ESTE,2020-06-19,760.27
28065,EUROVA,2020-06-19,33354.5
28066,GIANELA,2020-06-19,946.25
28067,LANCERO - PUCALLPA,2020-06-19,868.36
28068,RODAMEOS,2020-06-19,3224.0
28069,STA APOLONIA - CH,2020-06-19,1962.92
28070,DIPSA-AYACUCHO,2020-06-20,1539.56
28073,STA APOLONIA - T,2020-06-20,4879.71
28074,VEGA - SUR,2020-06-20,1217.33
28075,DIJISA - AYACUCHO,2020-06-22,344.24
28076,PATITA SAC,2020-06-22,1320.13
28077,SAUL,2020-06-22,2133.38
28080,CODIFER,2020-06-23,1949.42
28081,DICOBELSA - LIMA,2020-06-23,2312.89
28082,GUMISA - HUARAZ,2020-06-23,1103.63
28083,LAGUI,2020-06-23,2258.0
28084,MYL_HERMANOS,2020-06-23,13995.08
28085,URBANO,2020-06-23,2702.5
28086,VEGA - CENTRO,2020-06-23,3296.79
28087,CODIJISA - TRUJILLO,2020-06-24,5396.74
28088,GRUPO SVS,2020-06-24,1765.79
28089,LANCERO - TINGO MARIA,2020-06-24,282.25
28090,LIDER - TRUJILLO,2020-06-24,141.5
28091,RICMAN,2020-06-24,8540.0
28092,TAYMI,2020-06-24,3517.62
28093,CURTIS NORTE,2020-06-25,470.34
28094,DIJISA - LIMA,2020-06-25,1418.38
28096,TAYMI,2020-04-03,11594.58
28097,CURTIS NORTE,2020-04-04,450.89
28098,DIJISA - LIMA,2020-04-04,1770.7
28100,ECONOMYSA,2020-04-04,11017.94
28102,SAN JUAN,2020-04-04,2311.21
28103,VEGA - ESTE,2020-04-04,2549.57
28104,DIPSA-AYACUCHO,2020-04-06,1721.72
28105,STA APOLONIA - T,2020-04-06,4922.42
28106,VEGA - SUR,2020-04-06,2488.03
28107,AGA - TARAPOTO,2020-04-07,1614.8
28109,DYCART,2020-04-07,18571.0
28110,KONSUMASS,2020-04-07,1937.4
28112,DIJISA - AYACUCHO,2020-04-08,378.49
28113,PATITA SAC,2020-04-08,2828.76
28114,SAUL,2020-04-08,3101.08
28115,LAGUI,2020-04-09,845.0
28116,LIDER - TRUJILLO,2020-04-10,3.0
28117,DIJISA - LIMA,2020-04-11,1349.83
28119,JRC - NAZCA,2020-04-11,686.68
28121,SAN JUAN,2020-04-11,151.67
28122,VEGA - ESTE,2020-04-11,2886.36
28123,VEGA - NORTE,2020-04-11,6872.22
28124,DIPSA-AYACUCHO,2020-04-13,7689.33
28125,STA APOLONIA - T,2020-04-13,11635.14
28126,VEGA - SUR,2020-04-13,1305.57
28127,AGA - TARAPOTO,2020-04-14,1449.75
28129,DYCART,2020-04-14,26013.5
28130,KONSUMASS,2020-04-14,3875.3
28132,SAUL,2020-04-15,2760.58
28134,GUMISA - HUARAZ,2020-04-16,2574.39
28135,LA GENOVESA - MOQUEGUA,2020-04-16,229.65
28136,MYG,2020-04-16,1814.17
28137,MYL_HERMANOS,2020-04-16,14137.0
28138,URBANO,2020-04-16,3446.0
28139,CODIJISA - TRUJILLO,2020-04-17,2627.85
28140,GRUPO SVS,2020-04-17,889.35
28141,RICMAN,2020-04-17,7507.0
28142,CURTIS NORTE,2020-04-18,508.48
28144,JRC - NAZCA,2020-04-18,631.99
28145,SAN JUAN,2020-04-18,5537.79
28146,VEGA - NORTE,2020-04-18,12826.84
28147,DIPSA-AYACUCHO,2020-04-20,4560.63
28148,FERROL,2020-04-20,274.5
28150,VEGA - SUR,2020-04-20,2865.11
28152,AGA - TARAPOTO,2020-04-21,1560.96
28154,KONSUMASS,2020-04-21,4414.16
28155,TEMMY,2020-04-21,1356.63
28156,ZV,2020-04-21,5690.26
28157,AGA - JAEN,2020-04-22,991.88
28159,CODIJISA - PIURA,2020-04-23,14553.96
28160,GUMISA - HUARAZ,2020-04-23,2072.31
28161,LA GENOVESA - MOQUEGUA,2020-04-23,85.5
28162,LAGUI,2020-04-23,25146.17
28163,MYG,2020-04-23,515.0
28164,URBANO,2020-04-23,3016.05
28165,CODIJISA - CHIMBOTE,2020-04-24,2191.12
28166,CODIJISA - TRUJILLO,2020-04-24,2988.21
28168,GRUPO SVS,2020-04-24,1099.13
28170,RICMAN,2020-04-24,4787.0
28171,DACIA - LIMA,2020-04-25,2348.91
28172,JRC - NAZCA,2020-04-25,415.59
28173,LANCERO - HUANUCO,2020-04-25,357.38
28174,LIDER - CHEPEN,2020-04-25,558.5
28175,VEGA - NORTE,2020-04-25,7959.12
28177,DIPSA-ANDAHUAYLAS,2020-04-27,5540.93
28178,FERROL,2020-04-27,1284.75
28179,VEGA - SUR,2020-04-27,2800.07
28181,AGA - MOYOBAMBA,2020-04-28,819.67
28182,ZV,2020-04-28,6280.59
28183,5M DISTRIBUCIONES,2020-04-29,803.67
28184,AGA - JAEN,2020-04-29,1438.0
28186,EDUFARMA MERCADO,2020-04-29,7250.87
28187,MELVIN MICHEL AL,2020-04-29,15116.0
28188,CODIJISA - PIURA,2020-04-30,5175.14
28189,LA GENOVESA - MOQUEGUA,2020-04-30,84.25
28190,MARRACHE,2020-04-30,1106.0
28191,MYG,2020-04-30,955.25
28192,DISART,2020-05-01,7744.0
28193,DACIA - LIMA,2020-05-02,1422.64
28194,DISTRIBUIDORA CCM,2020-05-02,38573.0
28195,LANCERO - HUANUCO,2020-05-02,355.29
28196,LIDER - CHEPEN,2020-05-02,402.42
28197,SODALES,2020-05-02,4757.04
28198,ARCANGEL,2020-05-04,1590.63
28199,DIJISA - CHINCHA,2020-05-04,1471.21
28200,DIPSA-ANDAHUAYLAS,2020-05-04,2381.38
28201,FERROL,2020-05-04,1363.04
28203,AGA - MOYOBAMBA,2020-05-05,1273.29
28204,CHUPACA BUSINESS,2020-05-05,6385.18
28205,TEMMY,2020-05-05,2.33
28206,ZV,2020-05-05,6188.49
28207,5M DISTRIBUCIONES,2020-05-06,2821.0
28208,AGA - JAEN,2020-05-06,697.96
28210,EDUFARMA MERCADO,2020-05-06,6847.25
28211,MELVIN MICHEL AL,2020-05-06,16393.63
28213,PANAM,2020-05-06,945.92
28214,CODIJISA - PIURA,2020-05-07,7148.96
28215,LANCERO - LA MERCED,2020-05-07,48.88
28216,MARRACHE,2020-05-07,1757.88
28217,CALLAYUC,2020-05-08,4569.25
28218,LANCERO - LA MERCED,2020-07-13,144.0
28219,MOLISAC,2020-07-13,6018.58
28220,STA APOLONIA - CH,2020-07-13,2946.98
28221,CODIJISA - CHIMBOTE,2020-07-14,1593.12
28222,DIJISA - LIMA,2020-07-14,989.56
28223,LYG-CD_SAC,2020-07-14,8633.0
28224,MELVIN MICHEL AL,2020-07-14,8.0
28225,SAN JUAN,2020-07-14,4824.75
28226,CODIJISA - PIURA,2020-07-15,11337.17
28227,CURTIS ESTE,2020-07-15,1195.55
28228,DIJISA - CHINCHA,2020-07-15,944.61
28229,DIPSA-ABANCAY,2020-07-15,455.25
28231,KONSUMASS,2020-07-15,4248.59
28232,LA GENOVESA - MOQUEGUA,2020-07-15,34.5
28233,RODAMEOS,2020-07-15,2713.0
28234,SODALES,2020-07-15,15981.28
28235,TAMBOS AQP,2020-07-15,2390.91
28236,URBANO,2020-07-15,1239.54
28238,DIJISA - HUANCAYO,2020-07-16,209.57
28239,ESTILOS,2020-07-16,690.0
28240,GRUPO SVS,2020-07-16,905.0
28242,P&PJ CHINCHA,2020-07-16,11042.09
28243,SIPAN - Y,2020-07-16,5744.96
28244,ARCANGEL,2020-07-17,1403.63
28245,LIDER - CHEPEN,2020-07-17,294.33
28246,PANAM,2020-07-17,1905.91
28248,CHUPACA BUSINESS,2020-07-18,9.25
28249,LA GENOVESA - ILO,2020-07-18,41.12
28250,MOLISAC,2020-07-18,3914.45
28251,ZV,2020-07-18,4592.69
28252,CODIJISA - TRUJILLO,2020-07-20,1777.76
28253,DIJISA - AYACUCHO,2020-07-20,1460.73
28254,DIJISA - HUANCAYO,2020-07-20,250.25
28255,EDUSA,2020-07-20,1199.86
28256,GRUPO SVS,2020-07-20,2406.54
28257,MARRACHE,2020-07-20,1996.83
28258,CALLAYUC,2020-07-21,8824.84
28259,CURTIS NORTE,2020-07-21,469.3
28260,DISART,2020-07-21,4646.13
28262,GIANELA,2020-07-22,1322.99
28263,LANCERO - TINGO MARIA,2020-07-22,270.93
28265,STA APOLONIA - CH,2020-07-22,2667.88
28266,TAYMI,2020-07-22,5151.34
28267,CODIJISA - CHIMBOTE,2020-07-23,2131.38
28268,LYG-CD_SAC,2020-07-23,2314.25
28270,STA APOLONIA - T,2020-07-23,6034.49
28272,DIPSA-ABANCAY,2020-07-24,1389.33
28273,RODAMEOS,2020-07-24,1837.0
28274,SODALES,2020-07-24,11819.13
28275,URBANO,2020-07-24,1467.85
28277,CASA GRANDE,2020-07-25,11306.48
28278,CODIJISA - TRUJILLO,2020-07-25,1970.72
28280,DIJISA - HUANCAYO,2020-07-25,616.83
28281,EDUSA,2020-07-25,1405.28
28282,LA GENOVESA - TACNA,2020-07-25,938.73
28284,AGA - MOYOBAMBA,2020-07-27,2863.88
28286,LA GENOVESA - ILO,2020-07-27,34.63
28287,LANCERO - TINGO MARIA,2020-07-27,506.29
28288,LIDER - TRUJILLO,2020-07-27,726.83
28289,PATITA SAC,2020-07-27,10189.92
28291,TCA SAC,2020-07-27,1313.99
28292,ZV,2020-07-27,3456.85
28294,LANCERO - PUCALLPA,2020-07-29,6296.42
28295,MARRACHE,2020-07-29,2240.72
28296,AGA - JAEN,2020-07-30,1166.25
28297,DIPSA-AYACUCHO,2020-07-30,5719.55
28298,DISART,2020-07-30,1092.24
28299,JRC - ICA,2020-07-30,3388.77
28302,VEGA - SUR,2020-07-30,1674.24
28304,ALMACENES_SEVILLANO,2020-07-31,1849.05
28305,DISTRIBUIDORA CCM,2020-07-31,55280.0
28306,DYCART,2020-07-31,18124.08
28307,LANCERO - HUANUCO,2020-07-31,336.33
28308,LIDER - TRUJILLO,2020-07-31,969.25
28309,MYG,2020-07-31,2765.58
28310,TAYMI,2020-07-31,12281.5
28311,TEMMY,2020-07-31,2214.12
28313,ECONOMYSA,2020-08-01,4324.32
28315,SAUL,2020-08-01,3260.75
28316,STA APOLONIA - T,2020-08-01,4.0
28317,VEGA - ESTE,2020-08-01,2503.43
28318,LAGUI,2020-08-02,2755.0
28319,CASA GRANDE,2020-08-03,8336.28
28320,LA GENOVESA - TACNA,2020-08-03,1445.34
28322,CODIFER,2020-08-04,2628.25
28323,DICOBELSA - LIMA,2020-08-04,2282.2
28324,EDUFARMA MERCADO,2020-08-04,9630.25
28325,GUMISA - HUARAZ,2020-08-04,2450.63
28326,VEGA - CENTRO,2020-08-04,3168.51
28327,VEGA - NORTE,2020-08-04,5610.27
28328,AGA - MOYOBAMBA,2020-08-05,448.15
28329,ALMACENES_SEVILLANO,2020-08-05,1684.5
28330,LIDER - TRUJILLO,2020-08-05,535.58
28331,PATITA SAC,2020-08-05,1917.43
28332,RICMAN,2020-08-05,4062.0
28333,TAMBOS LIMA,2020-08-05,15837.2
28334,TCA SAC,2020-08-05,1239.6
28335,5M DISTRIBUCIONES,2020-08-06,704.59
28336,DIJISA - ICA,2020-08-06,587.81
28339,MOLISAC,2020-09-05,6112.37
28341,STA APOLONIA - CH,2020-09-05,3729.88
28342,TCA SAC,2020-09-05,1088.51
28343,VEGA - ESTE,2020-09-05,2296.74
28345,DIPSA-AYACUCHO,2020-09-07,4907.03
28346,DYCART,2020-09-07,13106.13
28348,VEGA - SUR,2020-09-07,1265.26
28352,DYCART,2020-09-08,25590.75
28353,SAUL,2020-09-08,2910.83
28355,GUMISA - HUARAZ,2020-09-09,4024.84
28356,LAGUI,2020-09-09,2352.0
28357,SAUL,2020-09-09,2123.08
28358,URBANO,2020-09-09,2591.55
28359,CODIFER,2020-09-10,2476.87
28360,CODIJISA - TRUJILLO,2020-09-10,3538.69
28361,DICOBELSA - LIMA,2020-09-10,1638.14
28362,GUMISA - HUARAZ,2020-09-10,3771.47
28363,LAGUI,2020-09-10,2697.25
28364,RICMAN,2020-09-10,4758.0
28365,URBANO,2020-09-10,1223.94
28366,VEGA - CENTRO,2020-09-10,1687.78
28367,CODIJISA - TRUJILLO,2020-09-11,2117.76
28368,LANCERO - TINGO MARIA,2020-09-11,182.13
28369,RICMAN,2020-09-11,858.0
28371,DIJISA - HUANCAYO,2020-09-12,131.54
28372,DIJISA - LIMA,2020-09-12,841.92
28373,EDUSA,2020-09-12,1342.01
28374,LA GENOVESA - ILO,2020-09-12,48.63
28375,SAN JUAN,2020-09-12,811.18
28376,TAMBOS LIMA,2020-09-12,18465.73
28378,AGA - TARAPOTO,2020-09-14,1535.61
28380,KONSUMASS,2020-09-14,5227.56
28382,STA APOLONIA - T,2020-09-14,3956.52
28383,ZV,2020-09-14,6189.13
28385,AGA - TARAPOTO,2020-09-15,833.79
28387,KONSUMASS,2020-09-15,1714.13
28389,CODIJISA - PIURA,2020-09-16,7266.08
28390,LA GENOVESA - MOQUEGUA,2020-09-16,27.25
28391,MYG,2020-09-16,924.75
28393,GRUPO SVS,2020-09-17,5732.0
28395,LA GENOVESA - MOQUEGUA,2020-09-17,125.75
28396,MYG,2020-09-17,763.68
28397,MYL_HERMANOS,2020-09-17,7103.0
28398,GRUPO SVS,2020-09-18,2174.25
28399,JRC - NAZCA,2020-09-18,402.08
28400,LIDER - CHEPEN,2020-09-18,378.35
28401,VEGA - NORTE,2020-09-18,4442.21
28402,CASA GRANDE,2020-09-19,7985.34
28403,CURTIS NORTE,2020-09-19,574.51
28404,ESTILOS,2020-09-19,517.18
28405,JRC - NAZCA,2020-09-19,404.68
28406,LA GENOVESA - TACNA,2020-09-19,644.21
28407,MOLISAC,2020-09-19,5334.5
28408,P&PJ CHINCHA,2020-09-19,6445.18
28409,SIPAN - Y,2020-09-19,6700.94
28410,TCA SAC,2020-09-19,2198.25
28411,VEGA - NORTE,2020-09-19,5310.28
28412,ALMACENES_SEVILLANO,2020-09-20,614.3
28413,AGA - MOYOBAMBA,2020-09-21,827.38
28414,FERROL,2020-09-21,2078.42
28416,TEMMY,2020-09-21,2367.17
28417,VEGA - SUR,2020-09-21,1266.4
28418,5M DISTRIBUCIONES,2020-09-22,507.49
28419,AGA - JAEN,2020-09-22,3648.75
28420,AGA - MOYOBAMBA,2020-09-22,1075.58
28422,TEMMY,2020-09-22,1652.38
28424,5M DISTRIBUCIONES,2020-09-23,1945.16
28425,AGA - JAEN,2020-09-23,545.77
28427,CALLAYUC,2020-09-24,4357.67
28428,CODIJISA - CHIMBOTE,2020-09-24,1454.89
28430,JRC - ICA,2020-09-24,2300.57
28431,LAGUI,2020-09-24,3935.0
28432,LYG-CD_SAC,2020-09-24,6150.0
28433,URBANO,2020-09-24,2002.68
28434,CODIJISA - CHIMBOTE,2020-09-25,764.56
28436,DACIA - LIMA,2020-09-25,1089.21
28437,DIPSA-ABANCAY,2020-09-25,376.88
28438,DISTRIBUIDORA CCM,2020-09-25,26522.0
28439,JRC - ICA,2020-09-25,2316.54
28440,LANCERO - HUANUCO,2020-09-25,275.42
28441,SODALES,2020-09-25,4284.45
28442,DACIA - LIMA,2020-09-26,1165.1
28443,DIJISA - HUANCAYO,2020-09-26,416.4
28444,DISTRIBUIDORA CCM,2020-09-26,33474.0
28445,EDUSA,2020-09-26,1366.22
28446,LA GENOVESA - ILO,2020-09-26,37.37
28447,LANCERO - HUANUCO,2020-09-26,208.64
28448,SODALES,2020-09-26,5925.76
28450,DIPSA-ANDAHUAYLAS,2020-09-28,5009.1
28452,ZV,2020-09-28,5025.7
28454,EDUFARMA MERCADO,2020-09-29,6303.21
28455,MELVIN MICHEL AL,2020-09-29,3542.99
28457,ZV,2020-09-29,7266.93
28458,CODIJISA - PIURA,2020-09-30,10066.71
28459,EDUFARMA MERCADO,2020-09-30,7469.25
28460,LANCERO - LA MERCED,2020-09-30,84.2
28461,CHUPACA BUSINESS,2020-08-15,2280.97
28462,STA APOLONIA - T,2020-08-15,4292.5
28463,VEGA - NORTE,2020-08-15,5046.67
28464,DIJISA - AYACUCHO,2020-08-17,574.8
28465,ESTILOS,2020-08-17,248.08
28466,LANCERO - PUCALLPA,2020-08-17,1977.04
28467,MYL_HERMANOS,2020-08-17,7674.17
28469,SIPAN - Y,2020-08-17,6971.5
28470,CHUPACA BUSINESS,2020-08-18,1163.0
28471,VEGA - SUR,2020-08-18,1382.67
28472,AGA - JAEN,2020-08-19,1310.05
28473,AGA - MOYOBAMBA,2020-08-19,446.63
28474,JRC - NAZCA,2020-08-19,320.47
28476,LIDER - TRUJILLO,2020-08-19,410.08
28478,TEMMY,2020-08-19,4154.4
28479,5M DISTRIBUCIONES,2020-08-20,1102.0
28480,ALMACENES_SEVILLANO,2020-08-20,3058.38
28484,ECONOMYSA,2020-08-20,7839.12
28485,VEGA - ESTE,2020-08-20,1505.25
28486,CALLAYUC,2020-08-21,8991.18
28489,LANCERO - PUCALLPA,2020-08-21,1280.78
28490,RODAMEOS,2020-08-21,1863.0
28491,CALLAYUC,2020-08-22,12424.87
28492,DACIA - LIMA,2020-08-22,1469.75
28493,DIPSA-AYACUCHO,2020-08-22,6778.52
28494,JRC - ICA,2020-08-22,2244.95
28495,DICOBELSA - LIMA,2020-08-24,1659.44
28496,GUMISA - HUARAZ,2020-08-24,3535.96
28497,LA GENOVESA - ILO,2020-08-24,85.58
28498,RODAMEOS,2020-08-24,7193.0
28499,SAUL,2020-08-24,1877.0
28500,URBANO,2020-08-24,1591.27
28501,CODIJISA - TRUJILLO,2020-08-25,1504.94
28502,DIPSA-ANDAHUAYLAS,2020-08-25,1990.04
28503,LAGUI,2020-08-25,300.0
28504,RICMAN,2020-08-25,5659.0
28505,URBANO,2020-08-25,507.34
28506,CODIJISA - TRUJILLO,2020-08-26,2585.19
28508,DIJISA - LIMA,2020-08-27,1053.0
28509,EDUFARMA MERCADO,2020-08-27,6816.44
28510,LA GENOVESA - ILO,2020-08-27,343.15
28511,LANCERO - LA MERCED,2020-08-27,48.8
28512,MELVIN MICHEL AL,2020-08-27,21169.92
28513,SAN JUAN,2020-08-27,5269.96
28515,CODIFER,2020-08-28,2101.17
28516,CODIJISA - PIURA,2020-08-28,11113.17
28517,CURTIS ESTE,2020-08-28,914.18
28518,STA APOLONIA - T,2020-08-28,4959.89
28519,TAMBOS LIMA,2020-08-28,13784.07
28520,VEGA - CENTRO,2020-08-28,2728.91
28521,DIJISA - ICA,2020-08-29,1027.51
28522,DROGUERIA SAN MARTIN,2020-08-29,3694.38
28524,KONSUMASS,2020-08-29,3225.6
28526,STA APOLONIA - T,2020-08-29,4974.54
28527,TAMBOS AQP,2020-08-29,4197.19
28528,LIDER - CHEPEN,2020-08-30,93.5
28529,CASA GRANDE,2020-08-31,89025.1
28530,EUROVA,2020-08-31,70115.08
28531,LA GENOVESA - TACNA,2020-08-31,1800.16
28532,MYG,2020-08-31,710.88
28534,CHUPACA BUSINESS,2020-09-01,1628.79
28535,DIJISA - CHINCHA,2020-09-01,534.93
28536,LA GENOVESA - MOQUEGUA,2020-09-01,13.13
28537,MYG,2020-09-01,484.5
28538,AGA - MOYOBAMBA,2020-09-02,355.08
28539,GRUPO SVS,2020-09-02,206.58
28540,JRC - NAZCA,2020-09-02,323.47
28542,5M DISTRIBUCIONES,2020-09-03,606.22
28543,CURTIS NORTE,2020-09-03,383.78
28544,DIJISA - AYACUCHO,2020-09-03,695.93
28546,ESTILOS,2020-09-03,785.52
28547,LANCERO - PUCALLPA,2020-09-03,2231.05
28549,PANAM,2020-09-03,181.43
28550,SIPAN - Y,2020-09-03,5900.58
28551,LANCERO - PUCALLPA,2020-09-04,889.27
28552,MOLISAC,2020-09-04,6029.68
28554,STA APOLONIA - CH,2020-09-04,2296.63
28555,VEGA - SUR,2020-09-04,1388.05
28556,AGA - MOYOBAMBA,2020-09-05,414.0
28557,CORPORACION_VEGA,2020-09-05,1677.72
28558,DIPSA-AYACUCHO,2020-09-05,2671.51
28559,FERROL,2020-09-05,1606.63
28560,JRC - ICA,2020-09-05,1460.55
28561,LIDER - TRUJILLO,2020-09-05,410.75
28562,LYG-CD_SAC,2020-09-05,5902.0
28563,TEMMY,2020-09-05,1809.17
28564,VEGA - SUR,2020-09-05,1340.28
28568,ECONOMYSA,2020-09-07,6997.96
28569,LAGUI,2020-09-07,950.0
28570,RODAMEOS,2020-09-07,2417.0
28571,URBANO,2020-09-07,928.71
28572,VEGA - ESTE,2020-09-07,1558.3
28573,ARCANGEL,2020-09-08,1830.92
28574,CALLAYUC,2020-09-08,8944.79
28576,DIPSA-AYACUCHO,2020-09-08,3312.04
28577,GIANELA,2020-09-08,4565.54
28578,JRC - ICA,2020-09-08,1821.86
28579,LAGUI,2020-09-08,4001.0
28580,CODIJISA - CHIMBOTE,2020-09-09,914.3
28581,DISTRIBUIDORA CCM,2020-09-09,26754.0
28582,MYL_HERMANOS,2020-10-05,10984.75
28583,CURTIS NORTE,2020-10-06,445.2
28584,GRUPO SVS,2020-10-06,681.0
28585,JRC - NAZCA,2020-10-06,697.9
28586,LIDER - TRUJILLO,2020-10-06,151.92
28587,VEGA - NORTE,2020-10-06,6102.15
28588,ALMACENES_SEVILLANO,2020-10-07,175.5
28589,CURTIS NORTE,2020-10-07,361.66
28591,JRC - NAZCA,2020-10-07,486.81
28592,LANCERO - PUCALLPA,2020-10-07,1235.62
28594,MOLISAC,2020-10-07,3675.63
28596,SIPAN - Y,2020-10-07,7310.73
28597,TCA SAC,2020-10-07,2004.29
28598,VEGA - NORTE,2020-10-07,5474.57
28599,ALMACENES_SEVILLANO,2020-10-08,203.75
28601,FERROL,2020-10-08,2152.17
28602,GIANELA,2020-10-08,6892.34
28604,LANCERO - PUCALLPA,2020-10-08,1454.72
28605,MOLISAC,2020-10-08,5184.69
28606,STA APOLONIA - CH,2020-10-08,3741.13
28607,TCA SAC,2020-10-08,2550.86
28608,VEGA - SUR,2020-10-08,1695.4
28609,DIPSA-AYACUCHO,2020-10-09,6333.47
28611,TEMMY,2020-10-09,1389.62
28612,VEGA - SUR,2020-10-09,1349.39
28614,5M DISTRIBUCIONES,2020-10-10,1757.12
28615,AGA - JAEN,2020-10-10,1521.23
28617,DYCART,2020-10-10,15003.0
28618,TEMMY,2020-10-10,1758.43
28620,CODIJISA - CHIMBOTE,2020-10-12,1063.4
28622,GUMISA - HUARAZ,2020-10-12,6232.72
28623,JRC - ICA,2020-10-12,1957.76
28624,LAGUI,2020-10-12,858.0
28625,RICMAN,2020-10-12,4155.0
28626,URBANO,2020-10-12,1115.68
28627,CODIJISA - TRUJILLO,2020-10-13,1631.71
28629,DACIA - LIMA,2020-10-13,1003.61
28630,DISTRIBUIDORA CCM,2020-10-13,27113.0
28631,LANCERO - HUANUCO,2020-10-13,197.69
28632,RICMAN,2020-10-13,5710.0
28633,SODALES,2020-10-13,7347.83
28635,DACIA - LIMA,2020-10-14,1022.15
28636,DIJISA - HUANCAYO,2020-10-14,753.54
28637,EDUSA,2020-10-14,1438.16
28638,LA GENOVESA - ILO,2020-10-14,260.63
28639,TAMBOS LIMA,2020-10-14,11689.25
28641,DIJISA - HUANCAYO,2020-10-15,365.66
28642,DIPSA-ANDAHUAYLAS,2020-10-15,3935.0
28643,EDUSA,2020-10-15,1347.72
28644,LA GENOVESA - ILO,2020-10-15,76.63
28645,TAMBOS LIMA,2020-10-15,14248.5
28649,ZV,2020-10-16,3722.68
28650,AGA - TARAPOTO,2020-10-17,1064.18
28651,EDUFARMA MERCADO,2020-10-17,4231.39
28652,KONSUMASS,2020-10-17,1573.86
28653,MELVIN MICHEL AL,2020-10-17,11365.65
28655,ZV,2020-10-17,6687.3
28656,MELVIN MICHEL AL,2020-10-18,5444.22
28657,CODIJISA - PIURA,2020-10-19,11686.92
28658,DIJISA - ICA,2020-10-19,735.66
28659,DISART,2020-10-19,1743.2
28660,DROGUERIA SAN MARTIN,2020-10-19,2717.28
28662,LA GENOVESA - MOQUEGUA,2020-10-19,169.42
28663,MYG,2020-10-19,369.56
28664,DISART,2020-10-20,5264.77
28666,LIDER - CHEPEN,2020-10-20,1094.55
28667,TAMBOS AQP,2020-10-20,2169.66
28668,CASA GRANDE,2020-10-21,9299.3
28669,ESTILOS,2020-10-21,172.17
28670,JRC - NAZCA,2020-10-21,301.56
28671,LA GENOVESA - TACNA,2020-10-21,1176.59
28672,LIDER - CHEPEN,2020-10-21,285.38
28674,P&PJ CHINCHA,2020-10-21,7728.83
28675,SIPAN - Y,2020-10-21,6045.33
28676,VEGA - NORTE,2020-10-21,4636.97
28677,CASA GRANDE,2020-10-22,11171.05
28678,DIJISA - CHINCHA,2020-10-22,642.92
28679,ESTILOS,2020-10-22,868.0
28680,FERROL,2020-10-22,971.36
28681,LA GENOVESA - TACNA,2020-10-22,1034.39
28682,MOLISAC,2020-10-22,4109.5
28683,P&PJ CHINCHA,2020-10-22,8843.87
28684,SIPAN - Y,2020-10-22,4849.78
28685,TCA SAC,2020-10-22,1730.38
28686,AGA - MOYOBAMBA,2020-10-23,220.33
28687,CHUPACA BUSINESS,2020-10-23,3155.63
28688,FERROL,2020-10-23,760.58
28689,TEMMY,2020-10-23,1361.52
28690,5M DISTRIBUCIONES,2020-10-24,1261.64
28691,AGA - JAEN,2020-10-24,1026.78
28692,AGA - MOYOBAMBA,2020-10-24,1053.33
28693,CHUPACA BUSINESS,2020-10-24,1087.84
28696,PANAM,2020-10-24,199.98
28697,TEMMY,2020-10-24,1237.75
28698,CALLAYUC,2020-10-26,5911.25
28700,CODIJISA - CHIMBOTE,2020-10-26,1374.85
28702,CORPORACION_VEGA,2020-10-26,829.61
28703,JRC - ICA,2020-10-26,2253.77
28705,CODIFER,2020-09-04,2234.38
28706,CODIJISA - TRUJILLO,2020-09-04,2922.31
28707,DICOBELSA - LIMA,2020-09-04,2769.5
28708,DIJISA - HUANCAYO,2020-09-04,723.88
28709,DIJISA - ICA,2020-09-04,755.64
28710,DIJISA - LIMA,2020-09-04,852.24
28711,DROGUERIA SAN MARTIN,2020-09-04,9291.65
28712,EDUSA,2020-09-04,1549.93
28713,LA GENOVESA - ILO,2020-09-04,87.42
