,Marca,Fecha,Cantidad
3872,038 Ok Pet,2020-09-22,16.0
3873,037 Cotidian,2020-10-15,1151.86
3874,036 Ladysoft,2020-07-16,5810.39
3875,003 Noble,2021-05-26,177673.89
3876,001 Elite,2020-01-30,209703.82
3877,006 Nova,2020-12-31,112563.18
3878,036 Ladysoft,2020-01-12,335.38
3879,003 Noble,2019-10-03,178190.57
3880,001 Elite,2021-03-23,106140.8
3881,003 Noble,2020-03-31,349089.57
3882,012 Higienol,2020-07-04,7710.85
3883,012 Higienol,2020-06-28,23.0
3884,008 Babysec,2021-01-19,46394.17
3885,003 Noble,2020-04-06,153317.78
3886,037 Cotidian,2021-04-16,1021.82
3887,038 Ok Pet,2021-03-24,6.37
3888,008 Babysec,2020-07-17,36938.61
3889,001 Elite,2020-09-18,242670.84
3890,037 Cotidian,2020-10-12,813.94
3891,038 Ok Pet,2020-09-19,36.82
3892,037 Cotidian,2020-10-24,747.52
3893,003 Noble,2019-09-21,172662.4
3894,008 Babysec,2020-07-29,35577.34
3895,001 Elite,2021-03-29,148767.16
3896,012 Higienol,2020-06-22,13653.17
3897,008 Babysec,2021-01-31,17526.44
3898,037 Cotidian,2021-04-28,935.82
3899,003 Noble,2020-03-25,238717.24
3900,008 Babysec,2020-06-04,38517.5
3901,001 Elite,2020-02-02,4453.96
3902,012 Higienol,2021-02-12,11871.59
3903,003 Noble,2021-05-23,1932.23
3904,037 Cotidian,2020-02-26,2012.43
3905,008 Babysec,2019-12-01,190.21
3906,036 Ladysoft,2020-08-28,6615.68
3907,038 Ok Pet,2020-09-16,14.71
3908,038 Ok Pet,2020-03-14,1.0
3909,006 Nova,2019-12-22,8587.21
3910,006 Nova,2019-12-28,28266.92
3911,001 Elite,2020-08-03,129010.17
3912,003 Noble,2020-11-18,226407.21
3913,003 Noble,2020-05-16,158115.5
3914,012 Higienol,2021-02-15,10414.33
3915,006 Nova,2020-06-25,61189.05
3916,036 Ladysoft,2021-03-02,3921.07
3917,008 Babysec,2020-06-07,28.25
3918,037 Cotidian,2021-04-22,790.05
3919,037 Cotidian,2020-09-02,922.1
3920,001 Elite,2020-08-09,3374.0
3921,036 Ladysoft,2020-08-31,7489.99
3922,003 Noble,2020-11-15,3489.93
3923,006 Nova,2021-02-15,55370.6
3924,037 Cotidian,2020-02-29,1696.67
3925,008 Babysec,2019-12-04,38506.86
3926,036 Ladysoft,2020-02-27,4400.69
3927,012 Higienol,2019-12-28,19277.55
3928,012 Higienol,2019-12-25,226.42
3929,003 Noble,2019-09-27,197968.0
3930,003 Noble,2020-05-19,240988.29
3931,006 Nova,2019-12-25,119.0
3932,038 Ok Pet,2020-03-17,0.21
3933,036 Ladysoft,2021-03-05,4402.94
3934,001 Elite,2020-08-06,151734.76
3935,036 Ladysoft,2020-08-25,5052.04
3936,003 Noble,2020-11-21,154511.78
3937,008 Babysec,2021-01-25,53121.74
3938,012 Higienol,2021-02-18,14338.23
3939,037 Cotidian,2020-07-07,1080.55
3940,003 Noble,2021-01-14,179108.9
3941,037 Cotidian,2020-01-06,917.47
3942,012 Higienol,2020-02-20,15119.97
3943,036 Ladysoft,2021-05-21,6162.4
3944,008 Babysec,2020-05-07,34780.45
3945,003 Noble,2019-11-20,202296.4
3946,037 Cotidian,2021-02-24,906.83
3947,003 Noble,2021-01-11,236637.75
3948,036 Ladysoft,2019-09-25,4432.62
3949,036 Ladysoft,2020-03-29,65.38
3950,006 Nova,2021-03-18,57703.71
3951,001 Elite,2021-01-08,137921.15
3952,008 Babysec,2020-11-06,28949.26
3953,036 Ladysoft,2020-10-01,3641.44
3954,006 Nova,2020-01-25,22625.34
3955,012 Higienol,2021-04-10,11489.09
3956,038 Ok Pet,2020-11-09,6.92
3957,003 Noble,2020-07-18,152077.58
3958,006 Nova,2020-03-17,47649.98
3959,008 Babysec,2021-05-02,48.18
3960,038 Ok Pet,2020-05-13,1.17
3961,036 Ladysoft,2021-05-24,4521.03
3962,006 Nova,2020-09-19,61572.78
3963,001 Elite,2020-05-12,205905.99
3964,001 Elite,2019-11-08,234116.24
3965,012 Higienol,2020-10-12,13235.75
3966,003 Noble,2020-01-14,181597.67
3967,036 Ladysoft,2019-10-01,2564.36
3968,036 Ladysoft,2020-04-01,2492.97
3969,008 Babysec,2020-03-13,34813.28
3970,037 Cotidian,2020-07-01,658.72
3971,008 Babysec,2020-11-03,26198.03
3972,036 Ladysoft,2021-05-27,3857.92
3973,008 Babysec,2021-05-08,59464.52
3974,036 Ladysoft,2020-11-22,186.33
3975,012 Higienol,2020-10-15,11525.81
3976,008 Babysec,2021-05-05,32220.8
3977,003 Noble,2020-07-15,212283.88
3978,001 Elite,2021-01-02,23451.3
3979,006 Nova,2020-09-22,56285.73
3980,012 Higienol,2021-04-19,14797.18
3981,008 Babysec,2019-09-12,45459.1
3982,036 Ladysoft,2019-09-28,3410.65
3983,006 Nova,2020-09-16,71175.27
3984,037 Cotidian,2021-01-03,26.46
3985,036 Ladysoft,2019-10-04,6005.57
3986,001 Elite,2019-11-11,224400.07
3987,008 Babysec,2019-09-09,32534.67
3988,037 Cotidian,2020-06-28,5.0
3989,037 Cotidian,2019-12-31,933.63
3990,003 Noble,2021-01-17,1956.8
3991,012 Higienol,2021-04-16,15255.21
3992,008 Babysec,2020-10-31,63459.0
3993,037 Cotidian,2020-07-04,692.73
3994,006 Nova,2020-03-20,21663.4
3995,006 Nova,2020-03-08,1447.75
3996,001 Elite,2019-11-17,16179.43
3997,037 Cotidian,2021-01-12,774.29
3998,037 Cotidian,2020-07-10,969.39
3999,008 Babysec,2021-05-11,23672.25
4000,012 Higienol,2020-04-09,1215.17
4001,001 Elite,2020-11-14,119110.47
4002,006 Nova,2019-09-13,25623.13
4003,012 Higienol,2019-10-06,484.41
4004,037 Cotidian,2019-11-18,1020.79
4005,006 Nova,2020-11-04,59072.85
4006,001 Elite,2020-11-20,137359.88
4007,003 Noble,2020-01-08,239241.81
4008,006 Nova,2021-05-09,4793.83
4009,008 Babysec,2020-03-19,18063.91
4010,001 Elite,2020-05-18,226129.38
4011,008 Babysec,2020-09-21,29084.23
4012,036 Ladysoft,2020-05-20,4671.88
4013,006 Nova,2021-05-03,49886.37
4014,001 Elite,2019-09-26,201050.23
4015,008 Babysec,2020-09-15,34675.38
4016,036 Ladysoft,2020-11-16,4004.91
4017,012 Higienol,2021-06-01,7387.25
4018,036 Ladysoft,2020-05-14,7381.82
4019,038 Ok Pet,2020-12-31,17.33
4020,037 Cotidian,2020-05-19,695.99
4021,003 Noble,2021-03-04,137836.61
4022,001 Elite,2021-05-22,82319.44
4023,006 Nova,2019-09-10,26994.4
4024,037 Cotidian,2019-11-15,761.88
4025,003 Noble,2020-08-30,646.0
4026,001 Elite,2020-11-17,124870.06
4027,012 Higienol,2019-10-03,16778.69
4028,038 Ok Pet,2020-07-01,2.04
4029,012 Higienol,2020-04-06,10123.36
4030,006 Nova,2020-11-01,3943.5
4031,001 Elite,2020-05-15,208272.49
4032,008 Babysec,2020-03-16,27545.3
4033,003 Noble,2020-01-11,157696.0
4034,012 Higienol,2021-05-29,9053.59
4035,003 Noble,2021-03-01,96498.76
4036,006 Nova,2021-05-06,64883.45
4037,036 Ladysoft,2020-05-17,68.0
4038,036 Ladysoft,2019-11-13,3204.72
4039,037 Cotidian,2021-01-06,1122.91
4040,008 Babysec,2020-09-18,38895.28
4041,037 Cotidian,2019-11-12,758.31
4042,036 Ladysoft,2020-11-19,4091.2
4043,006 Nova,2020-03-14,58225.08
4044,038 Ok Pet,2020-12-28,10.88
4045,001 Elite,2020-02-11,199443.34
4046,037 Cotidian,2021-04-05,513.29
4047,038 Ok Pet,2020-03-31,0.33
4048,008 Babysec,2020-09-30,72930.4
4049,008 Babysec,2021-03-29,45638.3
4050,037 Cotidian,2020-10-04,6.25
4051,012 Higienol,2020-11-18,11051.69
4052,036 Ladysoft,2020-02-15,3275.56
4053,012 Higienol,2021-05-23,28.42
4054,006 Nova,2019-09-04,27647.08
4055,003 Noble,2021-06-09,149053.67
4056,036 Ladysoft,2021-02-21,251.63
4057,001 Elite,2021-02-14,3298.25
4058,036 Ladysoft,2020-08-19,5517.86
4059,037 Cotidian,2020-02-12,920.8
4060,001 Elite,2019-12-18,240578.58
4061,036 Ladysoft,2020-02-24,3940.71
4062,003 Noble,2020-12-11,154365.3
4063,008 Babysec,2020-02-02,2538.64
4064,012 Higienol,2020-11-27,11874.84
4065,038 Ok Pet,2020-10-06,6.33
4066,003 Noble,2020-06-08,255943.36
4067,038 Ok Pet,2020-04-03,0.58
4068,012 Higienol,2020-11-21,12868.11
4069,038 Ok Pet,2020-04-06,1.29
4070,036 Ladysoft,2021-04-14,4235.37
4071,006 Nova,2021-06-21,39883.33
4072,037 Cotidian,2020-08-13,857.29
4073,003 Noble,2019-10-17,178200.0
4074,006 Nova,2020-04-29,41837.68
4075,038 Ok Pet,2021-05-29,0.96
4076,008 Babysec,2021-03-26,39653.26
4077,037 Cotidian,2020-02-09,0.58
4078,006 Nova,2019-10-26,17262.06
4079,001 Elite,2021-02-11,96927.91
4080,037 Cotidian,2021-02-12,1169.36
4081,008 Babysec,2020-02-05,35145.88
4082,037 Cotidian,2020-08-10,806.45
4083,003 Noble,2020-12-08,148475.69
4084,036 Ladysoft,2020-02-21,3554.32
4085,008 Babysec,2020-01-30,34436.94
4086,012 Higienol,2020-05-22,17561.3
4087,003 Noble,2020-06-05,204890.08
4088,001 Elite,2019-12-21,251485.58
4089,006 Nova,2020-10-29,58891.54
4090,012 Higienol,2020-11-24,11496.98
4091,006 Nova,2021-06-18,48940.53
4092,006 Nova,2020-04-26,7993.0
4093,008 Babysec,2021-03-23,44070.83
4094,037 Cotidian,2020-02-06,721.59
4095,001 Elite,2021-02-08,133389.52
4096,036 Ladysoft,2021-04-17,4255.07
4097,038 Ok Pet,2021-05-26,0.39
4098,012 Higienol,2021-02-09,15100.8
4099,036 Ladysoft,2019-10-12,3347.28
4100,008 Babysec,2019-12-13,42110.87
4101,037 Cotidian,2019-11-27,934.78
4102,006 Nova,2021-02-03,87591.0
4103,008 Babysec,2020-06-16,34313.61
4104,001 Elite,2020-04-28,171381.95
4105,036 Ladysoft,2021-06-07,4333.91
4106,003 Noble,2021-02-23,150225.71
4107,038 Ok Pet,2020-06-19,1.54
4108,006 Nova,2019-12-19,24662.18
4109,003 Noble,2020-08-21,198734.1
4110,012 Higienol,2020-08-04,13713.41
4111,006 Nova,2019-12-13,22019.94
4112,037 Cotidian,2019-10-03,374.38
4113,006 Nova,2021-02-12,55601.31
4114,008 Babysec,2021-06-17,39741.25
4115,008 Babysec,2020-06-10,36329.46
4116,001 Elite,2019-09-09,198552.4
4117,001 Elite,2021-05-02,263.21
4118,003 Noble,2020-02-23,1991.9
4119,036 Ladysoft,2020-06-03,4394.02
4120,008 Babysec,2019-10-22,47584.05
4121,037 Cotidian,2020-11-21,730.25
4122,003 Noble,2020-08-24,177657.87
4123,012 Higienol,2020-02-09,80.92
4124,036 Ladysoft,2019-12-03,3041.61
4125,037 Cotidian,2020-11-27,719.24
4126,006 Nova,2020-08-13,56979.08
4127,001 Elite,2020-10-28,149650.75
4128,012 Higienol,2020-08-13,16985.49
4129,008 Babysec,2020-12-10,39954.87
4130,006 Nova,2020-08-07,56025.42
4131,003 Noble,2020-02-26,204449.2
4132,001 Elite,2020-10-25,886.66
4133,008 Babysec,2021-06-14,31646.17
4134,008 Babysec,2019-10-19,35688.48
4135,003 Noble,2020-02-20,193814.9
4136,001 Elite,2019-09-06,229684.18
4137,006 Nova,2021-02-09,56197.46
4138,036 Ladysoft,2020-06-06,4934.19
4139,001 Elite,2020-10-31,278644.61
4140,036 Ladysoft,2020-06-09,6614.56
4141,038 Ok Pet,2021-02-09,10.5
4142,037 Cotidian,2020-11-24,1083.78
4143,012 Higienol,2020-02-06,17023.85
4144,037 Cotidian,2020-05-22,986.89
4145,003 Noble,2020-08-27,311882.54
4146,012 Higienol,2020-08-10,14722.59
4147,008 Babysec,2020-12-07,36992.99
4148,006 Nova,2020-08-10,51166.11
4149,008 Babysec,2020-12-13,1067.64
4150,038 Ok Pet,2021-02-15,2.08
4151,012 Higienol,2021-01-17,381.75
4152,006 Nova,2021-01-17,1538.33
4153,001 Elite,2020-09-01,105696.18
4154,001 Elite,2020-09-07,128378.38
4155,003 Noble,2020-10-23,259768.72
4156,001 Elite,2021-03-06,88623.31
4157,003 Noble,2020-04-20,219670.5
4158,006 Nova,2019-11-26,25818.08
4159,036 Ladysoft,2020-08-02,78.79
4160,038 Ok Pet,2020-08-18,13.5
4161,038 Ok Pet,2020-02-14,0.63
4162,012 Higienol,2020-07-15,8741.38
4163,036 Ladysoft,2020-07-30,5121.72
4164,006 Nova,2019-11-29,24494.29
4165,008 Babysec,2020-07-09,38295.69
4166,008 Babysec,2019-12-30,49885.44
4167,037 Cotidian,2020-03-26,924.93
4168,001 Elite,2020-03-02,150617.97
4169,036 Ladysoft,2020-02-01,2764.31
4170,001 Elite,2020-01-10,225449.11
4171,003 Noble,2021-06-15,103418.02
4172,006 Nova,2021-01-20,71895.0
4173,008 Babysec,2019-11-08,39456.48
4174,036 Ladysoft,2020-08-05,3767.89
4175,008 Babysec,2020-12-30,72622.05
4176,037 Cotidian,2021-03-27,604.54
4177,001 Elite,2020-08-29,136390.75
4178,001 Elite,2021-03-03,92085.93
4179,036 Ladysoft,2021-03-25,5288.87
4180,003 Noble,2020-04-23,185785.8
4181,006 Nova,2020-07-18,56346.2
4182,037 Cotidian,2021-04-02,59.58
4183,003 Noble,2020-04-26,18015.0
4184,038 Ok Pet,2020-10-12,22.46
4185,038 Ok Pet,2021-04-16,0.13
4186,012 Higienol,2020-07-24,10495.91
4187,003 Noble,2019-10-23,193705.03
4188,036 Ladysoft,2020-02-04,3858.01
4189,012 Higienol,2020-01-20,15965.39
4190,003 Noble,2021-06-12,126443.28
4191,037 Cotidian,2021-03-30,611.71
4192,008 Babysec,2020-06-30,59842.27
4193,037 Cotidian,2020-09-25,646.85
4194,001 Elite,2020-01-07,275515.26
4195,003 Noble,2021-06-18,170232.69
4196,006 Nova,2021-01-23,80686.89
4197,036 Ladysoft,2021-03-28,433.17
4198,008 Babysec,2021-01-02,7874.97
4199,012 Higienol,2021-01-23,7534.89
4200,006 Nova,2020-07-21,50493.1
4201,001 Elite,2021-02-28,11744.31
4202,012 Higienol,2020-01-17,18666.38
4203,003 Noble,2019-10-20,19332.43
4204,038 Ok Pet,2020-10-09,4.33
4205,012 Higienol,2020-07-21,7872.72
4206,008 Babysec,2019-11-11,47505.76
4207,038 Ok Pet,2021-04-13,15.75
4208,008 Babysec,2021-03-12,41048.61
4209,006 Nova,2020-11-15,1175.57
4210,006 Nova,2020-05-13,41434.96
4211,001 Elite,2020-07-26,3641.5
4212,008 Babysec,2020-09-07,41497.05
4213,001 Elite,2021-01-25,165550.34
4214,038 Ok Pet,2020-10-26,204.17
4215,012 Higienol,2021-06-12,14270.31
4216,012 Higienol,2020-12-08,17955.49
4217,003 Noble,2020-12-25,5086.67
4218,036 Ladysoft,2020-09-08,4582.94
4219,037 Cotidian,2020-01-23,511.97
4220,038 Ok Pet,2021-04-24,0.33
4221,038 Ok Pet,2020-10-20,13.0
4222,036 Ladysoft,2020-03-09,4041.88
4223,008 Babysec,2021-03-09,40498.78
4224,001 Elite,2020-07-23,137883.49
4225,037 Cotidian,2021-03-16,961.88
4226,012 Higienol,2019-10-17,19603.79
4227,003 Noble,2019-11-03,9795.87
4228,008 Babysec,2020-09-04,45389.3
4229,001 Elite,2021-01-22,144034.95
4230,003 Noble,2020-06-25,177397.0
4231,003 Noble,2020-12-28,333655.09
4232,008 Babysec,2020-01-16,60425.52
4233,006 Nova,2019-11-15,21492.49
4234,037 Cotidian,2020-01-20,623.96
4235,038 Ok Pet,2021-06-18,13.41
4236,012 Higienol,2020-12-14,19520.09
4237,008 Babysec,2021-03-06,32191.39
4238,006 Nova,2020-05-19,30857.85
4239,037 Cotidian,2020-07-21,882.27
4240,036 Ladysoft,2021-05-04,6559.77
4241,036 Ladysoft,2020-03-12,4998.23
4242,003 Noble,2019-12-25,2779.7
4243,008 Babysec,2020-01-10,44459.06
4244,012 Higienol,2020-06-11,19712.22
4245,037 Cotidian,2021-01-23,1193.37
4246,001 Elite,2019-11-28,211935.05
4247,036 Ladysoft,2019-09-08,152.03
4248,003 Noble,2020-12-31,467137.15
4249,001 Elite,2020-06-01,135068.46
4250,036 Ladysoft,2019-09-11,3425.32
4251,008 Babysec,2020-01-13,49531.13
4252,006 Nova,2019-11-12,23726.87
4253,036 Ladysoft,2020-11-02,3260.13
4254,038 Ok Pet,2021-06-15,3.71
4255,001 Elite,2021-01-19,139270.38
4256,006 Nova,2020-05-16,41460.85
4257,012 Higienol,2020-06-08,14191.97
4258,037 Cotidian,2020-07-24,687.98
4259,036 Ladysoft,2021-05-07,4822.83
4260,012 Higienol,2020-06-14,307.0
4261,001 Elite,2019-12-01,805.0
4262,036 Ladysoft,2020-03-15,316.06
4263,006 Nova,2020-11-18,49562.64
4264,006 Nova,2021-06-12,58233.92
4265,008 Babysec,2020-02-11,30661.88
4266,036 Ladysoft,2021-04-05,5268.05
4267,001 Elite,2020-06-30,179824.56
4268,008 Babysec,2021-04-04,503.79
4269,006 Nova,2020-12-08,52065.11
4270,003 Noble,2019-11-26,165865.72
4271,001 Elite,2019-12-30,260603.6
4272,006 Nova,2019-10-17,21438.04
4273,012 Higienol,2020-05-16,15494.36
4274,006 Nova,2020-04-20,28259.51
4275,037 Cotidian,2020-02-18,477.23
4276,038 Ok Pet,2021-05-20,1.63
4277,003 Noble,2020-11-29,9039.97
4278,037 Cotidian,2020-08-22,828.61
4279,003 Noble,2020-06-02,173948.31
4280,001 Elite,2020-12-30,196108.24
4281,001 Elite,2020-06-27,155051.87
4282,006 Nova,2021-06-15,54221.47
4283,038 Ok Pet,2020-11-21,18.41
4284,001 Elite,2019-12-24,138715.28
4285,012 Higienol,2020-05-19,17139.48
4286,006 Nova,2020-12-11,81578.95
4287,003 Noble,2019-11-29,303559.87
4288,012 Higienol,2019-11-15,20999.01
4289,037 Cotidian,2021-02-15,809.93
4290,038 Ok Pet,2020-05-19,0.54
4291,038 Ok Pet,2020-11-24,35.32
4292,006 Nova,2020-06-11,30582.89
4293,008 Babysec,2021-02-11,30471.51
4294,006 Nova,2019-10-20,5546.29
4295,003 Noble,2021-01-20,212975.1
4296,036 Ladysoft,2020-10-10,4759.18
4297,037 Cotidian,2019-12-28,1449.8
4298,001 Elite,2020-06-24,173322.03
4299,003 Noble,2021-01-23,167948.82
4300,012 Higienol,2019-11-18,20882.29
4301,038 Ok Pet,2020-11-18,23.54
4302,037 Cotidian,2021-02-18,854.74
4303,036 Ladysoft,2020-04-07,5308.91
4304,008 Babysec,2020-08-09,6149.23
4305,012 Higienol,2019-11-12,20831.84
4306,006 Nova,2020-12-14,91939.04
4307,036 Ladysoft,2020-10-07,5513.58
4308,037 Cotidian,2019-12-25,50.0
4309,008 Babysec,2021-02-08,32629.46
4310,008 Babysec,2020-08-06,43418.79
4311,012 Higienol,2021-01-06,15415.42
4312,036 Ladysoft,2021-04-11,220.0
4313,003 Noble,2019-12-02,124520.33
4314,036 Ladysoft,2020-04-04,3990.47
4315,001 Elite,2020-12-27,11202.77
4316,006 Nova,2019-10-23,20996.04
4317,001 Elite,2020-02-28,211247.78
4318,003 Noble,2021-04-27,208998.71
4319,037 Cotidian,2021-05-15,645.6
4320,006 Nova,2020-12-02,48332.24
4321,036 Ladysoft,2020-06-17,4034.94
4322,008 Babysec,2021-02-17,46134.73
4323,001 Elite,2021-04-21,96025.12
4324,003 Noble,2020-03-05,166922.75
4325,001 Elite,2020-10-17,115235.17
4326,012 Higienol,2020-05-30,13758.83
4327,037 Cotidian,2021-05-21,720.78
4328,006 Nova,2020-05-30,45370.93
4329,008 Babysec,2021-02-23,40319.97
4330,036 Ladysoft,2021-02-04,5588.27
4331,003 Noble,2019-09-01,628.2
4332,001 Elite,2021-04-18,3811.92
4333,012 Higienol,2019-11-29,19054.86
4334,037 Cotidian,2019-09-22,17.33
4335,038 Ok Pet,2021-02-23,11.38
4336,036 Ladysoft,2019-12-14,3669.07
4337,006 Nova,2021-06-06,734.83
4338,037 Cotidian,2020-09-22,1110.49
4339,001 Elite,2020-02-25,223106.49
4340,036 Ladysoft,2021-02-13,4475.66
4341,036 Ladysoft,2020-08-11,6012.58
4342,037 Cotidian,2020-03-20,436.46
4343,038 Ok Pet,2020-02-26,0.58
4344,008 Babysec,2019-12-24,17837.53
4345,006 Nova,2021-01-26,61493.38
4346,037 Cotidian,2021-05-12,2574.59
4347,003 Noble,2020-10-26,291875.27
4348,008 Babysec,2020-06-27,41729.36
4349,012 Higienol,2021-01-26,7775.61
4350,003 Noble,2020-11-01,1116.0
4351,001 Elite,2020-08-23,52.0
4352,006 Nova,2019-12-02,14763.13
4353,037 Cotidian,2020-03-23,360.77
4354,008 Babysec,2019-12-27,38301.1
4355,012 Higienol,2019-12-08,51.42
4356,037 Cotidian,2020-03-17,806.05
4357,036 Ladysoft,2020-08-08,4295.26
4358,008 Babysec,2019-12-21,38846.92
4359,001 Elite,2020-02-22,157592.72
4360,003 Noble,2021-05-03,108492.33
4361,036 Ladysoft,2021-02-10,4049.63
4362,001 Elite,2020-08-26,154643.14
4363,003 Noble,2020-10-29,318452.21
4364,006 Nova,2020-06-05,48275.95
4365,008 Babysec,2020-06-24,49053.73
4366,037 Cotidian,2020-09-19,703.52
4367,038 Ok Pet,2020-08-27,1.92
4368,012 Higienol,2021-01-29,16092.89
4369,006 Nova,2020-06-08,46021.43
4370,006 Nova,2019-12-05,23373.61
4371,008 Babysec,2021-02-14,1513.94
4372,001 Elite,2020-02-19,165872.21
4373,003 Noble,2019-09-07,185790.22
4374,036 Ladysoft,2019-12-20,3613.36
4375,012 Higienol,2019-12-05,16626.7
4376,037 Cotidian,2019-09-16,902.58
4377,038 Ok Pet,2021-06-02,2.0
4378,001 Elite,2021-01-09,145130.25
4379,037 Cotidian,2021-02-02,927.01
4380,001 Elite,2019-11-18,183384.4
4381,036 Ladysoft,2020-03-22,25.08
4382,008 Babysec,2019-12-31,53460.01
4383,036 Ladysoft,2020-03-28,3265.0
4384,003 Noble,2019-12-15,10703.5
4385,008 Babysec,2021-02-21,1244.01
4386,006 Nova,2020-05-26,16662.31
4387,038 Ok Pet,2020-04-13,0.29
4388,036 Ladysoft,2020-09-27,156.73
4389,003 Noble,2020-06-18,217611.22
4390,012 Higienol,2020-06-01,11073.28
4391,037 Cotidian,2021-02-08,776.35
4392,036 Ladysoft,2021-05-17,4542.84
4393,038 Ok Pet,2020-12-01,18.83
4394,001 Elite,2020-07-07,150597.1
4395,006 Nova,2020-06-01,40361.95
4396,038 Ok Pet,2021-06-05,2.94
4397,001 Elite,2021-01-12,146172.1
4398,003 Noble,2020-06-15,196303.86
4399,001 Elite,2021-01-06,164545.21
4400,036 Ladysoft,2019-09-21,3496.14
4401,036 Ladysoft,2020-03-25,3020.93
4402,012 Higienol,2019-11-25,18184.41
4403,006 Nova,2020-11-28,69127.37
4404,003 Noble,2019-12-12,192006.5
4405,036 Ladysoft,2021-05-20,4708.61
4406,001 Elite,2021-03-11,103904.58
4407,006 Nova,2020-09-25,59794.1
4408,038 Ok Pet,2020-12-10,30.63
4409,006 Nova,2021-03-30,91943.47
4410,001 Elite,2020-09-06,2741.13
4411,036 Ladysoft,2021-05-26,4980.3
4412,036 Ladysoft,2019-09-27,4126.44
4413,012 Higienol,2021-01-22,9606.67
4414,003 Noble,2021-02-08,138357.76
4415,036 Ladysoft,2019-09-24,4284.71
4416,003 Noble,2021-02-05,164073.72
4417,008 Babysec,2021-04-26,32327.89
4418,037 Cotidian,2020-10-03,966.13
4419,001 Elite,2020-09-09,140930.07
4420,037 Cotidian,2020-10-09,655.21
4421,036 Ladysoft,2020-11-18,4087.41
4422,008 Babysec,2020-10-22,40322.76
4423,006 Nova,2020-10-01,31534.54
4424,012 Higienol,2019-12-04,21683.87
4425,006 Nova,2021-04-02,1630.48
4426,001 Elite,2021-03-14,1893.15
4427,036 Ladysoft,2021-05-23,301.38
4428,008 Babysec,2020-04-22,33787.23
4429,008 Babysec,2021-04-29,42449.23
4430,038 Ok Pet,2020-06-04,1.5
4431,003 Noble,2021-02-11,131050.02
4432,036 Ladysoft,2019-09-30,7695.49
4433,038 Ok Pet,2020-12-07,2.79
4434,008 Babysec,2019-09-03,32154.58
4435,012 Higienol,2021-01-25,8180.61
4436,012 Higienol,2019-12-01,43.75
4437,037 Cotidian,2020-10-06,582.69
4438,012 Higienol,2020-07-23,14998.95
4439,037 Cotidian,2020-04-03,727.9
4440,006 Nova,2020-09-28,45123.0
4441,008 Babysec,2020-10-19,35880.93
4442,001 Elite,2020-09-12,168557.03
4443,036 Ladysoft,2020-11-21,4300.33
4444,008 Babysec,2020-10-25,750.87
4445,003 Noble,2019-12-18,216844.52
4446,003 Noble,2020-08-12,202544.61
4447,003 Noble,2021-02-14,3215.8
4448,006 Nova,2019-09-28,25065.83
4449,001 Elite,2021-03-05,98328.79
4450,012 Higienol,2021-01-28,18843.05
4451,037 Cotidian,2021-04-04,23.58
4452,006 Nova,2020-03-29,431.66
4453,008 Babysec,2021-04-20,23213.28
4454,036 Ladysoft,2020-05-22,4956.19
4455,012 Higienol,2020-07-26,61.0
4456,003 Noble,2020-02-08,187306.9
4457,038 Ok Pet,2020-06-10,14.17
4458,001 Elite,2020-01-12,5757.97
4459,001 Elite,2020-01-18,172609.11
4460,036 Ladysoft,2020-11-24,4774.05
4461,037 Cotidian,2020-02-11,590.59
4462,037 Cotidian,2021-04-01,335.06
4463,008 Babysec,2020-03-01,148.63
4464,036 Ladysoft,2020-05-25,5589.74
4465,003 Noble,2020-08-09,5227.0
4466,006 Nova,2021-05-24,64825.15
4467,037 Cotidian,2021-04-07,912.97
4468,006 Nova,2020-04-04,27817.09
4469,001 Elite,2021-03-08,87861.76
4470,036 Ladysoft,2020-05-19,5799.34
4471,008 Babysec,2021-04-23,24257.48
4472,037 Cotidian,2020-09-30,1911.68
4473,006 Nova,2020-04-01,29837.35
4474,012 Higienol,2020-07-29,23947.5
4475,008 Babysec,2020-02-27,28838.97
4476,003 Noble,2020-08-15,147185.75
4477,036 Ladysoft,2020-11-27,4556.48
4478,012 Higienol,2020-01-25,17033.76
4479,006 Nova,2020-10-04,364.17
4480,001 Elite,2020-01-15,218726.74
4481,036 Ladysoft,2020-05-28,5335.39
4482,006 Nova,2020-08-04,65157.02
4483,012 Higienol,2020-01-31,25233.0
4484,001 Elite,2020-03-19,154426.11
4485,003 Noble,2021-04-07,142617.82
4486,037 Cotidian,2019-10-09,691.76
4487,008 Babysec,2019-10-31,87592.92
4488,012 Higienol,2021-03-24,15821.75
4489,036 Ladysoft,2019-11-24,82.93
4490,001 Elite,2019-09-15,2944.1
4491,008 Babysec,2020-05-01,11190.1
4492,003 Noble,2020-02-14,166344.2
4493,038 Ok Pet,2021-02-06,1.92
4494,008 Babysec,2020-12-22,39660.89
4495,001 Elite,2021-05-08,117030.76
4496,012 Higienol,2020-08-01,14593.0
4497,001 Elite,2021-05-14,110483.08
4498,038 Ok Pet,2020-08-04,2.46
4499,006 Nova,2020-01-28,25854.4
4500,037 Cotidian,2020-12-03,594.35
4501,012 Higienol,2020-01-28,18134.83
4502,037 Cotidian,2021-06-07,811.96
4503,006 Nova,2020-08-01,55537.9
4504,001 Elite,2019-09-18,226881.89
4505,036 Ladysoft,2019-11-27,4177.73
4506,008 Babysec,2019-10-28,34173.95
4507,037 Cotidian,2019-10-12,1063.69
4508,001 Elite,2019-09-12,233078.96
