,Marca,Fecha,Soles
3154,012 Higienol,2020-10-28,297363.45
3155,036 Ladysoft,2020-05-16,198133.83
3156,008 Babysec,2020-05-26,2348378.07
3157,001 Elite,2020-01-24,4238606.42
3158,036 Ladysoft,2019-11-12,234063.53
3159,006 Nova,2020-07-07,612592.12
3160,012 Higienol,2020-11-03,279876.44
3161,008 Babysec,2019-11-22,1968907.23
3162,037 Cotidian,2020-02-17,35696.27
3163,001 Elite,2020-07-28,1006083.45
3164,012 Higienol,2020-05-01,128808.78
3165,008 Babysec,2019-11-28,2559215.27
3166,037 Cotidian,2020-02-23,1133.61
3167,003 Noble,2020-08-03,2253240.25
3168,006 Nova,2020-01-03,299749.9
3169,038 Ok Pet,2021-01-22,2454.91
3170,006 Nova,2020-07-04,794848.82
3171,001 Elite,2020-01-21,4463396.31
3172,037 Cotidian,2021-04-10,37258.04
3173,012 Higienol,2020-10-31,372148.93
3174,001 Elite,2020-01-27,4023926.1
3175,036 Ladysoft,2019-11-09,194914.53
3176,001 Elite,2020-07-25,2860422.21
3177,003 Noble,2020-01-30,1731596.73
3178,006 Nova,2021-01-06,1142651.97
3179,036 Ladysoft,2020-05-13,255358.04
3180,012 Higienol,2020-04-28,323009.88
3181,038 Ok Pet,2021-01-25,2089.62
3182,012 Higienol,2020-05-04,332625.42
3183,001 Elite,2021-01-24,63005.23
3184,038 Ok Pet,2020-07-23,2087.63
3185,037 Cotidian,2021-02-17,89297.93
3186,012 Higienol,2019-10-31,588357.75
3187,012 Higienol,2021-06-26,307246.09
3188,036 Ladysoft,2019-11-18,208633.79
3189,003 Noble,2021-04-01,842816.76
3190,008 Babysec,2020-11-22,189548.46
3191,003 Noble,2021-03-26,2388585.94
3192,006 Nova,2020-01-06,415842.49
3193,037 Cotidian,2020-08-15,60963.89
3194,008 Babysec,2020-05-20,2355475.21
3195,012 Higienol,2020-05-07,395490.13
3196,001 Elite,2020-07-22,3203464.21
3197,036 Ladysoft,2021-01-06,315873.18
3198,037 Cotidian,2020-08-21,98800.27
3199,006 Nova,2021-02-27,1343084.25
3200,038 Ok Pet,2021-01-28,477.4
3201,006 Nova,2020-08-28,671197.36
3202,001 Elite,2020-07-19,94057.67
3203,036 Ladysoft,2019-11-15,306904.87
3204,008 Babysec,2020-11-25,2434130.45
3205,012 Higienol,2019-11-03,28257.11
3206,001 Elite,2021-01-21,2591279.06
3207,006 Nova,2020-01-09,386271.99
3208,012 Higienol,2021-06-23,363582.59
3209,003 Noble,2021-03-29,2391070.43
3210,037 Cotidian,2020-08-18,82658.86
3211,036 Ladysoft,2021-01-09,220361.71
3212,008 Babysec,2020-05-23,2339807.43
3213,006 Nova,2021-03-02,837430.13
3214,008 Babysec,2019-11-19,2045763.04
3215,037 Cotidian,2020-02-14,66512.07
3216,003 Noble,2020-02-05,1959902.62
3217,001 Elite,2020-09-27,111195.19
3218,003 Noble,2020-09-27,62233.95
3219,008 Babysec,2021-03-15,2290243.34
3220,037 Cotidian,2021-06-10,61226.4
3221,036 Ladysoft,2020-07-13,211785.46
3222,008 Babysec,2020-07-26,63254.46
3223,006 Nova,2020-12-28,1181859.68
3224,008 Babysec,2020-01-22,2262124.29
3225,037 Cotidian,2020-04-18,79739.32
3226,012 Higienol,2019-11-09,471747.71
3227,001 Elite,2020-09-21,2531602.9
3228,036 Ladysoft,2020-07-10,212284.4
3229,006 Nova,2019-11-03,18189.33
3230,003 Noble,2020-03-28,2082009.15
3231,037 Cotidian,2020-10-21,91919.57
3232,006 Nova,2020-05-07,677313.66
3233,038 Ok Pet,2020-07-29,1356.31
3234,012 Higienol,2020-12-28,450711.54
3235,036 Ladysoft,2021-01-12,202948.42
3236,008 Babysec,2020-07-23,2058743.78
3237,001 Elite,2020-03-22,6486.06
3238,003 Noble,2021-04-04,73216.62
3239,012 Higienol,2020-12-25,1763.5
3240,001 Elite,2020-09-24,2905431.84
3241,003 Noble,2020-09-30,4409596.84
3242,008 Babysec,2020-01-19,66727.65
3243,037 Cotidian,2020-04-15,122166.77
3244,012 Higienol,2019-11-06,640003.91
3245,037 Cotidian,2020-04-21,112446.52
3246,036 Ladysoft,2020-07-07,214674.0
3247,006 Nova,2019-11-06,430189.41
3248,003 Noble,2020-10-03,2285379.4
3249,036 Ladysoft,2021-01-15,230677.12
3250,012 Higienol,2020-12-31,312709.2
3251,012 Higienol,2019-12-31,687761.97
3252,003 Noble,2019-09-30,3380302.04
3253,036 Ladysoft,2020-01-15,251066.95
3254,036 Ladysoft,2020-01-09,230782.34
3255,012 Higienol,2020-07-01,405585.3
3256,003 Noble,2020-04-03,1803722.82
3257,006 Nova,2019-11-09,388436.25
3258,038 Ok Pet,2021-03-27,37.96
3259,006 Nova,2020-07-01,2243512.29
3260,001 Elite,2021-03-26,3061557.81
3261,001 Elite,2021-03-20,2050419.12
3262,037 Cotidian,2021-04-19,59926.9
3263,008 Babysec,2021-01-22,2468494.93
3264,006 Nova,2021-01-03,22478.27
3265,008 Babysec,2020-07-20,2486295.76
3266,012 Higienol,2021-01-03,7823.59
3267,037 Cotidian,2020-10-15,94237.58
3268,038 Ok Pet,2020-09-22,600.23
3269,036 Ladysoft,2020-07-16,276867.92
3270,001 Elite,2020-01-30,4115522.24
3271,006 Nova,2020-12-31,1916494.06
3272,003 Noble,2021-05-26,2161257.69
3273,036 Ladysoft,2020-01-12,15245.62
3274,003 Noble,2019-10-03,1907308.96
3275,001 Elite,2021-03-23,2327394.39
3276,003 Noble,2020-03-31,3978058.49
3277,012 Higienol,2020-07-04,216628.65
3278,012 Higienol,2020-06-28,730.94
3279,008 Babysec,2021-01-19,2661888.56
3280,037 Cotidian,2021-04-16,88836.52
3281,003 Noble,2020-04-06,1713181.3
3282,038 Ok Pet,2021-03-24,660.88
3283,008 Babysec,2020-07-17,2181210.99
3284,001 Elite,2020-09-18,5268254.22
3285,037 Cotidian,2020-10-12,77399.1
3286,038 Ok Pet,2020-09-19,4164.22
3287,037 Cotidian,2020-04-20,52698.32
3288,006 Nova,2021-06-01,585003.17
3289,037 Cotidian,2020-12-11,72033.54
3290,036 Ladysoft,2021-04-10,230720.7
3291,006 Nova,2019-10-12,305671.3
3292,001 Elite,2020-04-19,362068.35
3293,008 Babysec,2020-02-16,62266.55
3294,037 Cotidian,2021-06-15,87141.84
3295,006 Nova,2021-06-07,911783.33
3296,038 Ok Pet,2021-05-25,318.92
3297,012 Higienol,2021-03-06,260103.43
3298,001 Elite,2020-10-19,2517609.33
3299,037 Cotidian,2021-06-09,80927.06
3300,001 Elite,2020-04-16,4967794.78
3301,003 Noble,2020-06-01,2812918.81
3302,003 Noble,2020-12-04,2010963.72
3303,006 Nova,2019-10-09,374656.49
3304,012 Higienol,2020-09-01,338997.39
3305,038 Ok Pet,2020-04-02,158.58
3306,008 Babysec,2020-02-19,1754092.38
3307,036 Ladysoft,2021-04-13,231327.17
3308,037 Cotidian,2019-10-17,80373.15
3309,036 Ladysoft,2020-02-17,241823.5
3310,008 Babysec,2020-08-23,533.86
3311,037 Cotidian,2020-12-08,48013.88
3312,038 Ok Pet,2021-05-22,37.96
3313,006 Nova,2021-06-04,903547.73
3314,037 Cotidian,2020-10-17,107848.58
3315,036 Ladysoft,2020-10-15,186234.6
3316,008 Babysec,2019-12-26,2170248.7
3317,003 Noble,2021-01-28,3362345.54
3318,037 Cotidian,2020-04-14,58893.57
3319,037 Cotidian,2021-06-06,441.58
3320,006 Nova,2020-12-03,840965.1
3321,012 Higienol,2020-09-04,400140.19
3322,008 Babysec,2021-02-16,2048346.06
3323,001 Elite,2020-10-16,2405429.48
3324,001 Elite,2021-04-20,2253540.55
3325,006 Nova,2020-12-09,1293097.55
3326,006 Nova,2020-06-06,808477.78
3327,003 Noble,2020-06-10,2091834.68
3328,008 Babysec,2020-08-14,3123147.24
3329,001 Elite,2021-04-17,1760117.66
3330,037 Cotidian,2019-10-14,99698.38
3331,038 Ok Pet,2020-11-26,3133.44
3332,036 Ladysoft,2021-04-16,207505.28
3333,012 Higienol,2020-03-05,355384.61
3334,012 Higienol,2020-09-07,461296.04
3335,003 Noble,2019-12-07,2034701.96
3336,008 Babysec,2021-02-13,1866513.14
3337,036 Ladysoft,2020-10-12,199002.36
3338,038 Ok Pet,2021-05-31,135.67
3339,008 Babysec,2020-08-17,2054743.36
3340,006 Nova,2021-06-10,1219515.49
3341,008 Babysec,2021-02-19,3389305.9
3342,001 Elite,2020-02-24,3968495.3
3343,006 Nova,2020-12-06,81110.71
3344,037 Cotidian,2020-04-11,71251.47
3345,036 Ladysoft,2020-10-18,16375.61
3346,006 Nova,2020-06-03,924551.85
3347,037 Cotidian,2020-04-17,106643.8
3348,001 Elite,2020-10-13,2855468.15
3349,003 Noble,2020-06-07,300.0
3350,006 Nova,2019-10-15,363895.17
3351,038 Ok Pet,2020-11-29,17.29
3352,012 Higienol,2020-03-02,282349.15
3353,003 Noble,2019-12-04,1507155.57
3354,038 Ok Pet,2020-11-23,2964.62
3355,001 Elite,2021-04-14,3204807.39
3356,003 Noble,2019-12-10,2103645.09
3357,038 Ok Pet,2021-05-28,550.12
3358,036 Ladysoft,2021-04-19,201363.5
3359,012 Higienol,2019-09-07,478632.74
3360,037 Cotidian,2019-12-11,70597.09
3361,036 Ladysoft,2020-04-18,239497.18
3362,001 Elite,2019-10-25,4084013.55
3363,012 Higienol,2021-04-30,592268.33
3364,003 Noble,2021-02-06,1434450.83
3365,038 Ok Pet,2020-12-02,3344.63
3366,008 Babysec,2020-10-14,2135649.54
3367,003 Noble,2021-02-03,2345848.9
3368,001 Elite,2020-12-16,3398225.5
3369,036 Ladysoft,2019-10-15,236624.02
3370,008 Babysec,2020-10-20,1956964.09
3371,006 Nova,2021-04-07,1104596.97
3372,003 Noble,2019-12-13,2133032.62
3373,036 Ladysoft,2021-06-10,195132.54
3374,006 Nova,2020-10-03,779088.27
3375,012 Higienol,2020-03-11,406669.18
3376,037 Cotidian,2019-12-14,44791.32
3377,012 Higienol,2019-09-10,482409.38
3378,038 Ok Pet,2020-06-02,128.45
3379,003 Noble,2021-01-31,334855.07
3380,001 Elite,2021-06-20,47112.23
3381,038 Ok Pet,2020-05-27,35.48
3382,036 Ladysoft,2020-04-15,230062.22
3383,001 Elite,2019-10-28,4333509.27
3384,036 Ladysoft,2020-04-21,201950.19
3385,037 Cotidian,2020-06-17,95014.36
3386,012 Higienol,2021-05-03,158459.7
3387,001 Elite,2020-12-19,4067332.44
3388,006 Nova,2020-10-06,594064.49
3389,008 Babysec,2021-04-21,2266749.93
3390,003 Noble,2020-08-01,1635328.01
3391,008 Babysec,2020-10-17,2929352.3
3392,006 Nova,2021-04-10,807452.71
3393,012 Higienol,2020-10-29,271900.25
3394,001 Elite,2020-12-13,124777.19
3395,008 Babysec,2020-04-14,2289813.81
3396,012 Higienol,2019-09-04,615698.99
3397,037 Cotidian,2019-12-17,91082.99
3398,012 Higienol,2020-03-08,5004.75
3399,003 Noble,2020-08-10,3077371.44
3400,012 Higienol,2020-05-02,339612.56
3401,006 Nova,2020-04-09,47468.27
3402,036 Ladysoft,2021-06-16,186144.6
3403,038 Ok Pet,2020-06-05,83.43
3404,037 Cotidian,2020-06-14,201.47
3405,003 Noble,2020-08-04,2335499.18
3406,012 Higienol,2019-09-13,545509.4
3407,036 Ladysoft,2020-12-12,194504.54
3408,038 Ok Pet,2021-01-23,898.71
3409,001 Elite,2021-06-11,2289048.57
3410,001 Elite,2021-06-17,2320709.09
3411,008 Babysec,2021-04-15,1672146.42
3412,001 Elite,2020-04-25,2877162.4
3413,012 Higienol,2021-05-06,260424.51
3414,001 Elite,2019-10-22,5181210.25
3415,037 Cotidian,2020-12-17,63007.38
3416,012 Higienol,2020-11-01,2924.5
3417,036 Ladysoft,2019-10-21,195996.87
3418,006 Nova,2020-10-09,763026.75
3419,008 Babysec,2020-02-22,2054220.28
3420,036 Ladysoft,2021-06-13,6328.28
3421,003 Noble,2020-02-03,1616883.08
3422,012 Higienol,2020-11-07,257988.36
3423,036 Ladysoft,2020-12-09,189093.35
3424,003 Noble,2020-08-07,2478978.49
3425,006 Nova,2020-04-06,541179.75
3426,037 Cotidian,2020-06-11,79781.37
3427,008 Babysec,2021-04-12,1937982.39
3428,008 Babysec,2021-04-18,82973.93
3429,001 Elite,2021-06-14,2121129.22
3430,001 Elite,2019-10-19,3627386.13
3431,036 Ladysoft,2019-10-18,249203.97
3432,006 Nova,2020-04-03,342445.02
3433,037 Cotidian,2020-12-14,67190.74
3434,036 Ladysoft,2019-10-24,235426.85
3435,006 Nova,2020-10-12,647816.43
3436,012 Higienol,2020-11-04,289516.96
3437,001 Elite,2020-04-22,3881866.14
3438,036 Ladysoft,2021-04-21,221747.24
3439,003 Noble,2020-01-10,2112643.21
3440,038 Ok Pet,2021-01-02,283.53
3441,008 Babysec,2020-03-27,1560756.15
3442,037 Cotidian,2019-09-10,89209.36
3443,037 Cotidian,2019-09-04,94808.05
3444,003 Noble,2020-07-14,1851569.16
3445,006 Nova,2020-02-29,565283.42
3446,008 Babysec,2020-09-29,2721976.13
3447,037 Cotidian,2020-03-08,297.39
3448,012 Higienol,2019-12-27,614080.73
3449,036 Ladysoft,2020-04-20,228635.97
3450,001 Elite,2020-02-10,3922391.44
3451,001 Elite,2020-02-16,247271.5
3452,006 Nova,2020-03-03,493839.08
3453,012 Higienol,2020-06-27,207517.96
3454,037 Cotidian,2021-05-03,59783.6
3455,008 Babysec,2019-09-26,2070464.21
3456,012 Higienol,2020-12-30,464869.51
3457,006 Nova,2021-04-25,14120.31
3458,003 Noble,2020-07-17,2073004.21
3459,001 Elite,2021-04-06,2604050.39
3460,036 Ladysoft,2021-06-15,182229.3
3461,037 Cotidian,2019-09-07,79335.19
3462,008 Babysec,2021-05-22,1464376.25
3463,008 Babysec,2020-03-30,1998860.4
3464,037 Cotidian,2020-03-11,71551.04
3465,036 Ladysoft,2020-10-26,265160.26
3466,006 Nova,2020-03-06,588191.25
3467,001 Elite,2020-02-13,3844567.92
3468,036 Ladysoft,2020-04-23,270047.79
3469,008 Babysec,2021-05-19,2171161.36
3470,012 Higienol,2020-06-30,319946.9
3471,037 Cotidian,2021-04-30,124149.13
3472,003 Noble,2020-07-11,2337191.54
3473,038 Ok Pet,2020-12-30,665.32
3474,006 Nova,2019-09-02,299309.8
3475,006 Nova,2021-04-28,875636.87
3476,001 Elite,2020-08-08,2648780.0
3477,001 Elite,2020-08-14,2982157.59
3478,003 Noble,2020-01-16,1906451.25
3479,006 Nova,2020-10-24,716775.35
3480,012 Higienol,2020-01-02,248020.89
3481,038 Ok Pet,2020-07-06,89.99
3482,012 Higienol,2021-02-23,398197.21
3483,036 Ladysoft,2021-06-24,151775.43
3484,037 Cotidian,2020-09-10,73744.38
3485,006 Nova,2020-10-30,1233624.37
3486,008 Babysec,2021-03-28,116719.54
3487,008 Babysec,2020-09-23,2169449.23
3488,003 Noble,2020-01-19,56194.62
3489,012 Higienol,2020-07-03,278773.6
3490,036 Ladysoft,2019-10-23,200901.38
3491,003 Noble,2021-03-06,1520028.78
3492,038 Ok Pet,2021-01-08,134.25
3493,036 Ladysoft,2021-06-18,171081.99
3494,037 Cotidian,2020-09-04,81481.4
3495,001 Elite,2021-02-13,2407971.61
3496,006 Nova,2019-09-05,407387.3
3497,036 Ladysoft,2019-10-29,285857.74
3498,008 Babysec,2020-03-24,1211510.2
3499,038 Ok Pet,2021-01-05,1117.71
3500,001 Elite,2020-08-11,3177484.57
3501,008 Babysec,2020-09-26,2394436.77
3502,006 Nova,2021-05-01,8577.8
3503,012 Higienol,2019-12-30,498803.85
3504,038 Ok Pet,2020-07-03,96.22
3505,003 Noble,2020-01-13,1787022.27
3506,001 Elite,2020-02-07,4285510.25
3507,006 Nova,2020-10-27,1014344.98
3508,008 Babysec,2020-09-20,28700.2
3509,036 Ladysoft,2020-12-17,221223.65
3510,037 Cotidian,2020-03-05,72341.84
3511,037 Cotidian,2020-09-07,82777.51
3512,036 Ladysoft,2020-04-29,220270.35
3513,036 Ladysoft,2021-06-21,247982.93
3514,036 Ladysoft,2019-10-26,186447.88
3515,003 Noble,2021-03-09,1502630.79
3516,012 Higienol,2021-02-20,270450.98
3517,006 Nova,2019-09-08,7594.85
3518,012 Higienol,2020-02-23,1680.37
3519,001 Elite,2020-04-11,2967919.58
3520,003 Noble,2021-03-15,1874195.34
3521,036 Ladysoft,2020-06-20,210668.45
3522,037 Cotidian,2020-05-05,76331.04
3523,036 Ladysoft,2020-12-23,175269.95
3524,001 Elite,2020-10-14,2728397.46
3525,003 Noble,2020-09-10,2189665.13
3526,008 Babysec,2020-11-26,2046140.29
3527,012 Higienol,2020-08-27,267862.84
3528,038 Ok Pet,2020-07-09,48.92
3529,006 Nova,2021-02-23,829735.25
3530,008 Babysec,2020-05-24,7279.7
3531,012 Higienol,2021-03-01,204143.94
3532,037 Cotidian,2020-05-11,75656.85
3533,006 Nova,2021-03-01,527287.99
3534,001 Elite,2020-04-14,4705582.06
3535,003 Noble,2021-03-12,1803001.91
3536,036 Ladysoft,2020-06-23,225527.18
3537,036 Ladysoft,2020-12-26,166563.75
3538,037 Cotidian,2020-05-08,70160.0
3539,001 Elite,2020-04-08,4403890.42
3540,003 Noble,2020-09-07,2714889.39
3541,012 Higienol,2020-08-24,276733.13
3542,036 Ladysoft,2020-12-20,10845.52
3543,006 Nova,2020-01-05,36027.63
3544,001 Elite,2020-10-11,10025.4
3545,003 Noble,2020-09-13,2023.74
3546,012 Higienol,2021-02-26,306486.1
3547,008 Babysec,2020-11-29,47832.39
3548,008 Babysec,2019-11-23,2124533.93
3549,036 Ladysoft,2019-11-01,43435.94
3550,008 Babysec,2020-05-27,3259132.23
3551,006 Nova,2021-02-26,965118.16
3552,037 Cotidian,2019-11-04,63368.47
3553,006 Nova,2020-09-02,786591.08
3554,008 Babysec,2021-05-25,2234205.01
3555,012 Higienol,2021-04-22,423214.84
3556,006 Nova,2020-08-27,701180.52
3557,037 Cotidian,2020-11-01,725.3
3558,001 Elite,2020-10-05,2786606.84
3559,008 Babysec,2020-11-20,2353784.5
3560,037 Cotidian,2020-11-07,63491.44
3561,003 Noble,2020-09-16,2254423.11
3562,008 Babysec,2019-10-02,1595548.35
3563,038 Ok Pet,2021-03-04,94.92
3564,037 Cotidian,2021-05-09,3875.43
3565,001 Elite,2021-04-15,2478864.07
3566,003 Noble,2020-03-14,4101529.65
3567,003 Noble,2021-05-06,1937073.9
3568,001 Elite,2021-04-09,3341466.91
3569,036 Ladysoft,2019-12-23,184605.61
3570,036 Ladysoft,2020-06-26,196622.03
3571,037 Cotidian,2019-09-13,75155.5
3572,003 Noble,2019-09-10,1945596.62
3573,006 Nova,2020-08-30,92.37
3574,037 Cotidian,2020-05-02,32071.09
3575,008 Babysec,2021-05-28,3377398.6
3576,012 Higienol,2020-02-26,361657.79
3577,037 Cotidian,2020-11-04,86441.74
3578,008 Babysec,2020-11-23,2346253.35
3579,006 Nova,2020-02-26,369952.56
3580,012 Higienol,2020-08-30,48.82
3581,037 Cotidian,2021-05-06,90093.59
3582,001 Elite,2020-10-08,2698726.87
3583,001 Elite,2021-04-12,2195410.61
3584,038 Ok Pet,2021-03-01,99.7
3585,036 Ladysoft,2019-12-26,164502.54
3586,003 Noble,2020-03-11,2615451.78
3587,012 Higienol,2020-02-29,518786.49
3588,008 Babysec,2020-04-02,2350754.97
3589,003 Noble,2020-03-17,2952229.83
3590,006 Nova,2021-03-04,729273.76
3591,008 Babysec,2019-09-29,29117.87
3592,036 Ladysoft,2020-06-29,185398.35
3593,006 Nova,2020-05-02,688882.54
3594,001 Elite,2020-06-21,152.6
3595,012 Higienol,2021-03-26,345987.89
3596,003 Noble,2021-04-09,1599398.86
3597,006 Nova,2020-12-20,115569.35
3598,037 Cotidian,2021-02-09,73284.99
3599,008 Babysec,2020-08-03,2254476.13
3600,001 Elite,2020-12-18,5921632.91
3601,003 Noble,2020-04-05,48786.26
3602,003 Noble,2021-04-12,1426423.42
3603,038 Ok Pet,2020-08-06,157.87
3604,008 Babysec,2020-07-28,420934.79
3605,006 Nova,2019-11-01,98360.23
3606,001 Elite,2020-06-15,3669580.96
3607,036 Ladysoft,2019-12-19,165021.56
3608,003 Noble,2020-10-08,2549862.13
3609,001 Elite,2019-12-15,548307.25
3610,036 Ladysoft,2021-02-12,218850.93
3611,037 Cotidian,2019-12-16,40520.97
3612,037 Cotidian,2021-02-06,106206.75
3613,006 Nova,2020-12-23,1373845.37
3614,012 Higienol,2021-03-23,371021.39
3615,008 Babysec,2020-01-27,2181288.14
3616,006 Nova,2021-06-24,1315463.98
3617,038 Ok Pet,2021-02-05,72.92
3618,008 Babysec,2020-07-31,3756850.58
3619,001 Elite,2020-06-18,3355316.07
3620,036 Ladysoft,2019-12-22,8247.26
3621,012 Higienol,2020-09-18,377343.03
3622,036 Ladysoft,2020-06-25,277807.87
3623,003 Noble,2020-10-05,2918168.26
3624,012 Higienol,2020-09-24,312691.15
3625,038 Ok Pet,2020-08-03,284.01
3626,037 Cotidian,2019-12-13,46705.33
3627,012 Higienol,2021-05-17,321442.86
3628,036 Ladysoft,2021-02-15,205995.8
3629,003 Noble,2019-10-08,1260063.9
3630,003 Noble,2020-04-11,1273987.76
3631,006 Nova,2020-12-26,1127359.35
3632,037 Cotidian,2020-06-16,71889.89
3633,012 Higienol,2020-03-25,354424.88
3634,038 Ok Pet,2021-03-29,19.92
3635,036 Ladysoft,2019-12-25,8560.51
3636,012 Higienol,2020-09-27,5788.44
3637,008 Babysec,2021-01-24,90755.37
3638,006 Nova,2020-06-23,1467283.95
3639,008 Babysec,2021-01-30,4761919.1
3640,008 Babysec,2021-01-27,2998147.75
3641,008 Babysec,2020-07-25,1958369.89
3642,037 Cotidian,2019-12-10,49160.14
3643,006 Nova,2020-12-29,1368146.05
3644,001 Elite,2020-12-12,3376518.85
3645,036 Ladysoft,2021-02-18,224616.62
3646,003 Noble,2020-04-08,2071160.88
3647,001 Elite,2019-10-24,3871489.65
3648,008 Babysec,2019-12-06,1690845.29
3649,001 Elite,2021-06-16,2577395.27
3650,037 Cotidian,2020-06-13,49307.38
3651,001 Elite,2020-06-12,3900785.33
3652,003 Noble,2021-06-03,1212392.95
3653,012 Higienol,2020-03-28,366227.57
3654,037 Cotidian,2021-02-03,102833.38
3655,001 Elite,2020-12-15,3773402.94
3656,006 Nova,2019-11-04,339993.75
3657,001 Elite,2019-10-21,3563902.95
3658,012 Higienol,2020-03-22,321.44
3659,038 Ok Pet,2021-04-01,848.12
3660,003 Noble,2020-10-11,4366.4
3661,006 Nova,2020-06-26,1054763.62
3662,038 Ok Pet,2020-09-30,2258.19
3663,006 Nova,2020-10-20,904312.04
3664,012 Higienol,2019-09-30,693797.71
3665,003 Noble,2020-12-05,2181496.14
3666,001 Elite,2020-08-12,2940022.29
3667,036 Ladysoft,2020-02-18,211445.19
3668,008 Babysec,2020-09-27,19450.82
3669,003 Noble,2019-10-14,2186115.71
3670,037 Cotidian,2021-04-08,66184.58
3671,006 Nova,2020-10-26,597903.31
3672,012 Higienol,2019-09-24,536833.73
3673,006 Nova,2020-04-23,756983.19
3674,036 Ladysoft,2020-08-22,202933.42
3675,008 Babysec,2021-04-01,717963.46
3676,037 Cotidian,2020-02-15,56184.75
3677,003 Noble,2020-12-02,1775242.15
3678,003 Noble,2021-06-06,68416.46
3679,006 Nova,2019-09-01,3820.09
3680,012 Higienol,2021-05-26,268789.45
3681,003 Noble,2020-04-14,2165278.42
3682,001 Elite,2021-02-17,2199332.04
3683,012 Higienol,2021-05-20,410322.3
3684,006 Nova,2021-04-27,875586.07
3685,038 Ok Pet,2020-10-03,146.56
3686,006 Nova,2020-10-23,824092.73
3687,001 Elite,2020-08-15,2880348.33
3688,008 Babysec,2020-09-24,1849015.86
3689,012 Higienol,2019-09-27,496474.96
3690,003 Noble,2019-10-11,1946430.21
3691,012 Higienol,2020-03-31,546310.39
3692,001 Elite,2020-02-11,3810556.9
3693,037 Cotidian,2021-04-05,40337.78
3694,038 Ok Pet,2020-03-31,39.83
3695,008 Babysec,2020-09-30,4221730.76
3696,008 Babysec,2021-03-29,2630009.12
3697,037 Cotidian,2020-10-04,620.21
3698,012 Higienol,2020-11-18,287516.16
3699,036 Ladysoft,2020-02-15,153158.73
3700,012 Higienol,2021-05-23,1002.9
3701,006 Nova,2019-09-04,456603.73
3702,003 Noble,2021-06-09,1948108.43
3703,036 Ladysoft,2021-02-21,12309.46
3704,001 Elite,2021-02-14,98970.79
3705,036 Ladysoft,2020-08-19,232040.57
3706,037 Cotidian,2020-02-12,59183.8
3707,001 Elite,2019-12-18,4714396.5
3708,036 Ladysoft,2020-02-24,194913.41
3709,003 Noble,2020-12-11,1861421.32
3710,008 Babysec,2020-02-02,165306.47
3711,012 Higienol,2020-11-27,310729.67
3712,038 Ok Pet,2020-10-06,851.63
3713,003 Noble,2020-06-08,2766980.46
3714,038 Ok Pet,2020-04-03,78.19
3715,012 Higienol,2020-11-21,315417.38
3716,038 Ok Pet,2020-04-06,144.25
3717,036 Ladysoft,2021-04-14,199110.32
3718,006 Nova,2021-06-21,778166.71
3719,037 Cotidian,2020-08-13,64436.22
3720,003 Noble,2019-10-17,1881207.38
3721,006 Nova,2020-04-29,704240.93
3722,038 Ok Pet,2021-05-29,181.33
3723,008 Babysec,2021-03-26,2326144.17
3724,037 Cotidian,2020-02-09,59.58
3725,006 Nova,2019-10-26,288522.04
3726,001 Elite,2021-02-11,2246662.75
3727,037 Cotidian,2021-02-12,87252.08
3728,008 Babysec,2020-02-05,2051240.69
3729,037 Cotidian,2020-08-10,78332.8
3730,003 Noble,2020-12-08,1796074.38
3731,036 Ladysoft,2020-02-21,162463.1
3732,008 Babysec,2020-01-30,2052150.8
3733,012 Higienol,2020-05-22,456181.96
3734,003 Noble,2020-06-05,2436578.03
3735,001 Elite,2019-12-21,4652245.34
3736,006 Nova,2020-10-29,1006967.77
3737,012 Higienol,2020-11-24,299518.64
3738,006 Nova,2021-06-18,826080.69
3739,006 Nova,2020-04-26,125441.8
3740,008 Babysec,2021-03-23,2408464.09
3741,037 Cotidian,2020-02-06,72554.06
3742,036 Ladysoft,2021-04-17,190751.18
3743,001 Elite,2021-02-08,2941610.97
3744,038 Ok Pet,2021-05-26,77.79
